2,1,1,2,3,1150,420,22223,24123,26673
5,1,2,2,3,900,432,60787,62687,64987
6,1,1,1,1,1150,971,72854,74754,77304
8,1,1,2,3,900,370,100337,102237,104537
9,1,1,2,2,900,852,112601,114501,116801
11,0,2,2,3,900,2268,138656,140556,142856
12,1,2,2,3,1150,589,152611,154511,157061
13,1,2,1,1,1150,1103,166230,168130,170680
14,1,1,1,1,900,650,181144,183044,185344
15,1,1,2,3,1150,671,193460,195360,197910
16,1,1,2,3,900,499,207452,209352,211652
17,1,1,2,3,900,661,219470,221370,223670
19,1,2,1,1,1150,672,247364,249264,251814
21,1,2,2,3,1150,537,274805,276705,279255
22,1,1,2,2,900,605,288067,289967,292267
23,1,1,2,2,1150,725,300241,302141,304691
24,1,2,2,2,900,589,314060,315960,318260
25,1,2,2,3,900,498,326423,328323,330623
26,1,2,2,2,1150,640,338464,340364,342914
27,1,2,2,3,1150,625,352052,353952,356502
28,1,2,1,1,900,832,365654,367554,369854
29,1,2,1,1,1150,626,378246,380146,382696
31,1,2,2,2,900,516,404374,406274,408574
32,1,1,1,1,1150,719,416580,418480,421030
33,1,2,1,1,1150,628,430252,432152,434702
34,1,2,1,1,900,821,443782,445682,447982
36,1,1,2,3,900,939,470856,472756,475056
37,1,2,2,3,1150,533,483476,485376,487926
38,1,1,2,2,900,572,496921,498821,501121
39,1,2,2,3,900,581,509141,511041,513341
40,1,2,2,3,1150,667,521315,523215,525765
42,1,2,2,2,1150,479,548531,550431,552981
44,1,1,2,3,900,1110,575540,577440,579740
45,1,1,2,2,900,517,588451,590351,592651
46,1,1,2,3,1150,422,600682,602582,605132
47,1,2,2,2,900,470,613715,615615,617915
49,1,2,2,2,1150,501,639319,641219,643769
50,1,2,2,3,900,448,652590,654490,656790
51,1,2,1,1,900,683,664579,666479,668779
52,1,2,2,2,1150,539,676896,678796,681346
53,1,2,2,2,900,902,690310,692210,694510
54,1,1,2,3,1150,603,702606,704506,707056
55,1,1,2,3,1150,434,716201,718101,720651
56,1,1,2,2,900,806,729669,731569,733869
57,1,1,2,2,900,545,741961,743861,746161
58,1,1,1,1,1150,843,754003,755903,758453
59,1,2,2,3,1150,455,767851,769751,772301
60,1,1,2,3,900,469,780979,782879,785179
61,1,1,2,3,1150,452,796735,798635,801185
62,1,2,1,1,900,627,809789,811689,813989
64,1,2,2,3,1150,729,834779,836679,839229
66,1,1,1,1,900,676,862095,863995,866295
67,1,2,2,2,900,440,874522,876422,878722
68,1,1,2,3,1150,505,886496,888396,890946
69,1,1,2,3,900,424,899872,901772,904072
70,1,1,1,1,1150,460,911772,913672,916222
71,1,2,2,2,1150,494,925344,927244,929794
72,1,1,2,2,900,568,938624,940524,942824
73,1,2,2,3,900,492,950622,952522,954822
74,1,1,1,1,1150,591,962959,964859,967409
75,1,1,2,2,1150,1076,976717,978617,981167
76,1,2,2,3,900,458,990734,992634,994934
77,1,2,2,2,1150,399,1002690,1004590,1007140
78,1,2,1,1,900,889,1015846,1017746,1020046
79,1,1,1,1,900,465,1028274,1030174,1032474
80,1,1,2,2,1150,397,1040287,1042187,1044737
81,1,2,2,3,900,448,1054544,1056444,1058744
82,1,1,2,2,1150,555,1066398,1068298,1070848
83,1,1,2,3,1150,455,1080005,1081905,1084455
84,1,1,1,1,900,689,1093137,1095037,1097337
85,1,1,2,2,1150,606,1105332,1107232,1109782
86,1,1,1,1,900,1687,1120047,1121947,1124247
87,1,1,2,3,1150,622,1133444,1135344,1137894
88,1,2,2,3,900,1049,1146811,1148711,1151011
89,1,2,1,1,900,625,1159521,1161421,1163721
90,1,1,2,2,1150,605,1171809,1173709,1176259
91,1,2,1,1,900,661,1185186,1187086,1189386
92,1,1,2,3,1150,454,1197392,1199292,1201842
93,1,1,2,2,900,610,1210520,1212420,1214720
94,1,2,1,1,1150,624,1223291,1225191,1227741
95,1,2,2,3,1150,644,1236779,1238679,1241229
96,1,2,1,1,900,662,1250382,1252282,1254582
97,1,1,2,2,900,368,1262486,1264386,1266686
98,1,1,1,1,1150,604,1274348,1276248,1278798
99,1,2,1,1,1150,664,1287803,1289703,1292253
