1,1,1,2,3,1150,586,12145,14045,16595
2,1,1,1,1,900,1490,25297,27197,29497
3,1,1,1,1,900,1061,38285,40185,42485
4,1,1,1,1,1150,1070,51515,53415,55965
5,0,1,2,2,1150,2300,65372,67272,69822
6,1,1,1,1,900,1664,81634,83534,85834
7,1,1,2,3,900,621,95981,97881,100181
8,1,1,2,2,1150,674,109506,111406,113956
9,1,2,1,1,900,1380,122884,124784,127084
10,1,1,2,2,1150,576,136102,138002,140552
11,1,2,2,3,1150,647,149341,151241,153791
12,1,1,2,2,900,562,162574,164474,166774
13,1,1,2,2,900,469,174669,176569,178869
14,1,2,1,1,1150,1280,186540,188440,190990
15,1,1,2,2,900,503,200610,202510,204810
16,1,1,1,1,1150,2122,212537,214437,216987
17,1,1,2,2,900,564,227414,229314,231614
18,1,2,2,3,1150,509,239395,241295,243845
21,1,2,2,2,900,590,282214,284114,286414
22,1,2,1,1,1150,1324,294072,295972,298522
23,1,1,1,1,1150,564,308131,310031,312581
24,1,2,1,1,900,2265,321540,323440,325740
25,1,1,1,1,1150,793,335495,337395,339945
28,1,2,1,1,1150,709,373678,375578,378128
29,1,1,1,1,1150,1069,387068,388968,391518
30,0,1,2,3,900,2300,401068,402968,405268
31,1,2,1,1,1150,503,414650,416550,419100
32,1,2,1,1,900,1056,427946,429846,432146
33,1,1,2,2,1150,629,440386,442286,444836
34,1,1,2,2,900,637,453628,455528,457828
35,1,2,2,2,1150,577,465682,467582,470132
36,1,2,2,3,900,548,479035,480935,483235
37,1,1,2,2,1150,503,490938,492838,495388
38,1,1,2,2,900,388,504308,506208,508508
39,1,1,2,2,1150,495,516190,518090,520640
40,1,2,2,3,900,513,529523,531423,533723
41,1,2,2,2,1150,439,543192,545092,547642
42,1,1,2,2,900,566,556278,558178,560478
43,1,1,2,2,1150,608,568206,570106,572656
45,1,2,2,3,1150,502,593373,595273,597823
46,1,1,2,3,900,447,606635,608535,610835
47,1,2,1,1,1150,995,618456,620356,622906
48,1,2,2,2,900,1388,632329,634229,636529
49,1,1,2,3,1150,515,645149,647049,649599
50,1,1,1,1,900,1571,658392,660292,662592
51,1,2,2,3,900,489,671568,673468,675768
52,1,1,2,3,1150,466,683525,685425,687975
53,1,1,1,1,900,853,696726,698626,700926
55,1,1,1,1,900,1322,722703,724603,726903
58,1,2,1,1,1150,954,761975,763875,766425
61,1,1,1,1,900,800,803260,805160,807460
62,1,2,1,1,1150,1756,815560,817460,820010
64,1,2,2,2,900,440,844706,846606,848906
66,1,1,2,2,900,499,871532,873432,875732
69,1,1,2,2,1150,526,908932,910832,913382
72,1,1,2,2,900,521,948639,950539,952839
74,1,1,2,2,900,432,974030,975930,978230
75,1,2,2,2,900,448,985868,987768,990068
76,1,2,1,1,1150,915,997746,999646,1002196
77,1,2,2,3,900,525,1011378,1013278,1015578
78,1,1,1,1,1150,864,1023539,1025439,1027989
80,1,1,2,2,1150,496,1049171,1051071,1053621
81,1,2,1,1,900,531,1063122,1065022,1067322
84,1,1,2,2,1150,784,1100895,1102795,1105345
85,1,2,1,1,1150,505,1114248,1116148,1118698
86,1,1,2,2,900,400,1127831,1129731,1132031
87,1,2,2,3,1150,553,1139717,1141617,1144167
88,1,1,1,1,900,1717,1152968,1154868,1157168
89,1,1,2,3,900,371,1166386,1168286,1170586
91,1,1,1,1,900,633,1191421,1193321,1195621
93,1,1,2,2,1150,385,1217115,1219015,1221565
94,1,1,2,2,900,376,1230140,1232040,1234340
96,1,1,2,2,1150,437,1253852,1255752,1258302
97,1,2,1,1,900,743,1267070,1268970,1271270
100,1,1,2,2,1150,434,1304343,1306243,1308793
101,1,2,2,2,900,845,1319786,1321686,1323986
102,1,2,1,1,1150,843,1332165,1334065,1336615
103,1,1,1,1,900,925,1346007,1347907,1350207
105,1,1,1,1,900,1563,1371790,1373690,1375990
107,1,1,2,3,900,371,1397848,1399748,1402048
109,1,2,2,3,1150,423,1423264,1425164,1427714
110,1,2,1,1,900,671,1436412,1438312,1440612
111,1,1,2,3,1150,476,1448635,1450535,1453085
112,1,2,2,2,900,449,1461931,1463831,1466131
114,1,2,2,2,1150,445,1486985,1488885,1491435
115,1,2,2,2,1150,542,1500048,1501948,1504498
116,1,2,2,3,900,431,1513200,1515100,1517400
117,1,2,2,3,900,466,1524984,1526884,1529184
118,1,2,2,2,1150,596,1536744,1538644,1541194
119,1,2,2,3,1150,403,1549974,1551874,1554424
120,1,2,2,3,900,413,1562929,1564829,1567129
123,1,2,1,1,900,1185,1604384,1606284,1608584
124,1,1,1,1,1150,516,1616926,1618826,1621376
125,1,1,2,3,900,773,1630177,1632077,1634377
127,1,2,2,3,900,418,1655322,1657222,1659522
128,1,2,2,2,1150,640,1667386,1669286,1671836
129,1,1,2,3,1150,466,1680561,1682461,1685011
130,1,1,2,2,900,450,1693690,1695590,1697890
131,1,2,2,3,1150,451,1705502,1707402,1709952
132,1,2,1,1,900,919,1718905,1720805,1723105
133,1,2,2,3,1150,376,1731458,1733358,1735908
134,1,1,1,1,900,588,1744430,1746330,1748630
135,1,2,2,3,1150,425,1756645,1758545,1761095
136,1,2,2,3,900,490,1770002,1771902,1774202
137,1,1,2,3,1150,399,1781778,1783678,1786228
138,1,2,2,3,900,1065,1794986,1796886,1799186
139,1,2,2,2,900,441,1807578,1809478,1811778
140,1,2,1,1,1150,668,1819285,1821185,1823735
141,1,1,2,3,1150,377,1835272,1837172,1839722
142,1,2,1,1,900,709,1848322,1850222,1852522
143,1,2,2,3,900,366,1861171,1863071,1865371
144,1,2,1,1,1150,457,1872812,1874712,1877262
145,1,1,1,1,900,835,1886014,1887914,1890214
146,1,1,2,3,1150,382,1898240,1900140,1902690
147,1,2,1,1,900,870,1911293,1913193,1915493
149,1,1,2,2,1150,414,1936817,1938717,1941267
151,1,2,1,1,900,734,1961662,1963562,1965862
152,1,1,1,1,1150,590,1973828,1975728,1978278
153,1,1,1,1,1150,518,1987353,1989253,1991803
154,1,2,2,3,900,418,2000583,2002483,2004783
156,1,2,2,2,1150,404,2024245,2026145,2028695
157,1,2,2,2,1150,471,2037562,2039462,2042012
159,1,1,2,3,1150,451,2062854,2064754,2067304
160,1,2,1,1,900,642,2075904,2077804,2080104
162,1,1,2,3,1150,502,2100956,2102856,2105406
163,1,2,2,2,1150,497,2114165,2116065,2118615
166,1,2,2,2,900,425,2152929,2154829,2157129
167,1,2,2,3,1150,378,2164763,2166663,2169213
168,1,1,1,1,900,592,2177972,2179872,2182172
169,1,2,2,2,1150,381,2189961,2191861,2194411
171,1,1,1,1,1150,2274,2215119,2217019,2219569
172,1,1,2,2,900,503,2230151,2232051,2234351
173,1,2,2,2,900,440,2242515,2244415,2246715
175,1,2,1,1,900,946,2268376,2270276,2272576
177,1,2,2,3,900,448,2294348,2296248,2298548
178,1,1,2,2,1150,436,2306144,2308044,2310594
179,1,1,1,1,900,1739,2319178,2321078,2323378
183,1,2,2,2,1150,431,2376371,2378271,2380821
184,0,2,1,1,900,1262,2389490,2391390,2393690
185,1,2,2,3,1150,414,2402638,2404538,2407088
186,1,1,2,3,900,395,2415855,2417755,2420055
187,1,2,2,2,1150,511,2427578,2429478,2432028
188,1,1,2,3,900,433,2441218,2443118,2445418
190,1,2,1,1,1150,428,2465495,2467395,2469945
191,0,2,2,3,900,2300,2478663,2480563,2482863
192,1,1,2,3,1150,411,2492525,2494425,2496975
193,1,2,2,3,900,466,2506287,2508187,2510487
194,1,1,2,2,1150,482,2518141,2520041,2522591
196,1,2,2,2,900,403,2544658,2546558,2548858
197,1,1,2,2,1150,719,2556451,2558351,2560901
198,1,2,2,3,900,663,2569988,2571888,2574188
199,1,1,2,2,900,423,2582145,2584045,2586345
200,1,2,2,2,1150,400,2594146,2596046,2598596
