1,1,1,2,3,900,385,8291,10191,12491
2,1,2,1,1,900,736,21324,23224,25524
3,1,1,2,3,1150,402,33059,34959,37509
4,1,1,1,1,900,700,45740,47640,49940
5,1,1,1,1,1150,707,58852,60752,63302
6,1,2,1,1,1150,635,71607,73507,76057
7,1,2,2,3,900,387,85398,87298,89598
8,1,1,2,2,900,377,99275,101175,103475
10,1,1,2,3,1150,378,123114,125014,127564
11,1,2,2,2,900,371,136340,138240,140540
12,1,1,2,3,1150,403,148172,150072,152622
13,1,1,2,3,1150,418,161309,163209,165759
14,1,1,2,2,900,319,174523,176423,178723
15,1,1,2,2,900,359,186213,188113,190413
16,1,2,2,2,1150,383,197911,199811,202361
17,1,2,2,2,900,343,210924,212824,215124
18,1,1,1,1,1150,685,222540,224440,226990
19,1,1,2,2,1150,337,237536,239436,241986
20,1,2,2,2,900,319,250458,252358,254658
21,1,2,2,2,900,844,264117,266017,268317
22,1,1,2,3,1150,511,276303,278203,280753
23,1,2,2,2,900,382,289463,291363,293663
24,1,1,2,3,1150,441,301378,303278,305828
25,1,1,2,2,900,370,314899,316799,319099
26,1,2,2,2,1150,427,326561,328461,331011
27,1,1,2,2,1150,397,339950,341850,344400
28,1,1,2,3,900,528,352959,354859,357159
29,1,1,2,3,1150,452,364784,366684,369234
30,1,1,2,3,900,411,378064,379964,382264
31,1,2,1,1,900,813,389958,391858,394158
32,1,2,1,1,1150,678,402492,404392,406942
33,1,1,1,1,900,626,416202,418102,420402
34,1,2,2,3,1150,762,428403,430303,432853
35,1,1,2,3,900,290,441829,443729,446029
36,1,1,2,2,1150,351,453446,455346,457896
37,1,1,1,1,900,538,466571,468471,470771
38,1,1,1,1,1150,830,478489,480389,482939
39,1,2,2,3,1150,354,492003,493903,496453
40,1,2,1,1,900,680,504896,506796,509096
41,1,2,2,3,900,306,519917,521817,524117
42,1,1,2,2,1150,451,531431,533331,535881
43,1,2,1,1,1150,585,544420,546320,548870
44,1,2,2,3,900,392,557621,559521,561821
45,1,2,2,2,1150,1935,569287,571187,573737
46,1,1,2,3,900,364,583807,585707,588007
47,1,1,1,1,900,667,595546,597446,599746
48,1,1,1,1,1150,1048,607809,609709,612259
49,1,2,1,1,900,811,622023,623923,626223
50,1,2,2,2,1150,394,634536,636436,638986
51,1,2,1,1,1150,713,647827,649727,652277
52,1,2,2,2,900,443,661528,663428,665728
53,1,2,1,1,1150,680,673337,675237,677787
54,1,1,2,2,900,434,686907,688807,691107
55,1,2,2,3,1150,438,698684,700584,703134
56,1,1,1,1,900,605,711885,713785,716085
57,1,2,2,2,900,1184,723972,725872,728172
58,1,1,1,1,1150,499,736547,738447,740997
59,1,1,2,2,1150,370,749728,751628,754178
60,1,2,2,3,900,342,762802,764702,767002
61,1,2,1,1,1150,699,775831,777731,780281
62,1,1,2,2,900,411,789310,791210,793510
63,1,2,2,2,1150,348,801163,803063,805613
64,1,2,2,2,900,403,814164,816064,818364
65,1,2,2,3,1150,409,825892,827792,830342
