1,1,2,2,2,1150,827,10226,12126,14676
2,1,1,2,3,900,751,24075,25975,28275
3,1,2,1,1,900,1310,36235,38135,40435
4,1,2,1,1,1150,1063,49572,51472,54022
5,1,2,2,3,900,626,63490,65390,67690
6,1,1,2,2,1150,752,75529,77429,79979
7,1,1,1,1,1150,1586,89623,91523,94073
8,1,2,1,1,900,883,104020,105920,108220
9,0,1,1,1,900,2300,116792,118692,120992
12,1,1,1,1,900,908,159464,161364,163664
13,1,2,2,3,1150,634,171953,173853,176403
14,1,2,2,2,900,1365,187190,189090,191390
15,1,2,2,2,900,595,199862,201762,204062
16,1,2,2,2,1150,428,212409,214309,216859
18,1,1,2,2,1150,1269,238193,240093,242643
19,1,2,2,3,900,613,252074,253974,256274
20,1,2,1,1,1150,1045,264268,266168,268718
21,1,2,1,1,1150,2068,284871,286771,289321
22,1,1,2,3,900,876,299854,301754,304054
23,1,2,2,3,1150,494,312068,313968,316518
24,1,1,2,3,900,726,325480,327380,329680
25,1,1,2,2,1150,807,337525,339425,341975
26,1,2,2,2,900,1844,351087,352987,355287
27,1,2,1,1,900,840,364776,366676,368976
28,1,1,1,1,1150,1194,377236,379136,381686
29,1,1,2,3,1150,2116,391138,393038,395588
30,1,1,2,3,900,463,406264,408164,410464
31,1,1,2,2,900,617,418392,420292,422592
32,1,1,2,2,1150,1127,430848,432748,435298
33,1,2,1,1,1150,1019,444472,446372,448922
34,1,1,2,2,900,1895,458603,460503,462803
35,1,2,2,2,900,611,471780,473680,475980
36,1,1,2,2,1150,1768,483867,485767,488317
37,1,2,2,3,900,483,498584,500484,502784
38,1,1,2,2,1150,1485,510659,512559,515109
40,1,2,2,3,1150,782,539746,541646,544196
42,1,1,2,3,1150,566,567921,569821,572371
43,1,1,2,3,900,1082,581564,583464,585764
44,1,2,2,3,1150,777,594311,596211,598761
45,1,2,2,2,900,1429,608021,609921,612221
46,1,2,2,2,1150,543,621329,623229,625779
47,1,2,2,2,900,1542,634706,636606,638906
48,1,1,1,1,1150,954,647764,649664,652214
49,1,1,2,2,1150,1145,661355,663255,665805
50,1,2,2,2,900,885,675170,677070,679370
51,1,2,2,2,900,841,688238,690138,692438
52,1,1,1,1,1150,862,700484,702384,704934
53,1,2,2,2,1150,557,714541,716441,718991
54,1,1,2,3,900,858,727849,729749,732049
55,1,1,2,2,900,666,740260,742160,744460
56,1,2,1,1,1150,1213,752892,754792,757342
57,1,2,2,2,900,1262,767027,768927,771227
58,1,2,2,3,1150,467,779844,781744,784294
59,1,2,2,2,1150,596,793147,795047,797597
60,1,1,2,2,900,755,807001,808901,811201
61,1,2,1,1,1150,1237,822699,824599,827149
62,1,2,1,1,900,849,837039,838939,841239
63,1,2,2,3,1150,708,849429,851329,853879
64,1,1,1,1,900,1272,862775,864675,866975
65,1,1,1,1,900,1020,875652,877552,879852
66,1,2,1,1,1150,745,888194,890094,892644
67,1,1,2,3,900,905,902015,903915,906215
68,1,1,2,3,1150,476,914740,916640,919190
69,1,1,1,1,900,756,928147,930047,932347
70,1,2,2,2,1150,1276,940430,942330,944880
71,1,1,2,2,1150,658,954721,956621,959171
72,1,1,1,1,900,965,968103,970003,972303
73,1,1,1,1,900,914,980641,982541,984841
74,0,2,2,2,1150,2267,993092,994992,997542
75,1,2,2,3,1150,516,1008039,1009939,1012489
76,1,1,2,2,900,979,1021245,1023145,1025445
77,1,2,1,1,900,714,1033610,1035510,1037810
78,1,1,2,3,1150,521,1046040,1047940,1050490
79,0,2,1,1,900,1458,1059161,1061061,1063361
80,1,1,1,1,1150,973,1072321,1074221,1076771
81,1,1,2,3,1150,714,1090516,1092416,1094966
83,1,1,2,3,900,784,1116120,1118020,1120320
84,1,1,2,2,1150,767,1128758,1130658,1133208
85,1,2,1,1,1150,1287,1142343,1144243,1146793
86,1,1,2,3,900,786,1156757,1158657,1160957
87,1,2,2,2,900,690,1169135,1171035,1173335
88,1,2,2,3,1150,441,1181488,1183388,1185938
89,1,1,1,1,900,805,1194555,1196455,1198755
90,1,1,1,1,1150,1170,1207293,1209193,1211743
91,1,1,2,2,900,993,1221306,1223206,1225506
92,1,2,2,3,1150,582,1233725,1235625,1238175
93,0,1,2,3,1150,1632,1247323,1249223,1251773
94,1,2,1,1,900,819,1261745,1263645,1265945
95,0,2,2,3,900,2300,1274096,1275996,1278296
97,1,2,2,3,1150,486,1301968,1303868,1306418
98,1,2,2,3,900,1020,1315298,1317198,1319498
100,0,1,2,3,1150,1850,1341541,1343441,1345991
101,1,2,2,2,900,778,1360512,1362412,1364712
102,1,2,2,3,1150,448,1372907,1374807,1377357
103,1,2,2,3,1150,783,1386164,1388064,1390614
104,1,1,1,1,900,775,1399682,1401582,1403882
105,1,2,2,2,900,604,1412544,1414444,1416744
106,1,1,1,1,1150,933,1425147,1427047,1429597
107,1,2,1,1,1150,707,1438897,1440797,1443347
108,1,1,2,3,900,672,1452598,1454498,1456798
109,1,2,2,2,1150,699,1464780,1466680,1469230
110,1,2,2,3,900,682,1478436,1480336,1482636
111,1,1,1,1,900,726,1490568,1492468,1494768
112,0,1,1,1,1150,1237,1503008,1504908,1507458
113,1,1,2,2,1150,605,1517202,1519102,1521652
114,1,1,2,3,900,394,1530779,1532679,1534979
115,1,2,1,1,900,788,1542579,1544479,1546779
116,1,1,1,1,1150,593,1555043,1556943,1559493
117,1,1,1,1,900,687,1568437,1570337,1572637
118,1,2,2,3,1150,611,1580758,1582658,1585208
119,1,1,2,2,1150,466,1594205,1596105,1598655
120,0,2,1,1,900,1029,1607318,1609218,1611518
121,1,1,1,1,900,1263,1623530,1625430,1627730
122,1,1,2,2,1150,631,1636277,1638177,1640727
123,1,1,2,3,1150,429,1649897,1651797,1654347
124,1,1,2,3,900,1195,1663011,1664911,1667211
125,1,1,1,1,900,798,1675969,1677869,1680169
126,1,2,2,3,1150,575,1688140,1690040,1692590
127,1,1,2,3,1150,374,1703308,1705208,1707758
128,1,1,2,2,900,399,1716272,1718172,1720472
130,1,1,2,3,900,607,1741925,1743825,1746125
131,1,2,2,2,900,467,1754004,1755904,1758204
132,1,1,2,3,1150,496,1765887,1767787,1770337
133,1,1,2,3,900,959,1779629,1781529,1783829
134,1,2,2,2,1150,825,1791873,1793773,1796323
135,1,1,2,3,900,1480,1805769,1807669,1809969
136,1,1,2,2,1150,528,1818639,1820539,1823089
137,1,1,2,3,900,1766,1832721,1834621,1836921
138,1,1,2,3,1150,428,1846283,1848183,1850733
139,1,2,1,1,1150,1213,1859324,1861224,1863774
141,1,1,2,3,900,580,1891007,1892907,1895207
142,1,1,1,1,1150,782,1903372,1905272,1907822
143,1,1,2,2,1150,445,1917160,1919060,1921610
144,1,1,2,2,900,1420,1930196,1932096,1934396
145,1,2,2,2,900,480,1943096,1944996,1947296
146,1,2,2,3,1150,406,1955351,1957251,1959801
148,1,2,2,2,1150,424,1981602,1983502,1986052
149,1,1,2,3,1150,464,1995082,1996982,1999532
150,1,1,2,2,900,533,2008619,2010519,2012819
151,1,2,2,3,1150,590,2020555,2022455,2025005
152,1,2,1,1,900,985,2033875,2035775,2038075
153,1,1,1,1,900,535,2046437,2048337,2050637
155,1,1,1,1,900,641,2071702,2073602,2075902
156,1,1,2,2,1150,540,2084183,2086083,2088633
157,1,2,1,1,1150,680,2097568,2099468,2102018
158,1,1,2,3,900,423,2111585,2113485,2115785
159,0,1,1,1,1150,1473,2123631,2125531,2128081
160,1,2,1,1,900,892,2138090,2139990,2142290
161,1,1,1,1,1150,666,2153790,2155690,2158240
