1,1,1,1,1,1150,1527,54091,55991,58541
2,1,1,1,1,900,1429,69853,71753,74053
3,0,1,2,2,900,2300,84470,86370,88670
4,1,1,2,3,1150,602,99163,101063,103613
5,1,1,2,3,900,468,113465,115365,117665
6,1,2,2,3,1150,575,125618,127518,130068
7,1,2,1,1,1150,1584,139101,141001,143551
8,1,2,1,1,900,2149,155265,157165,159465
9,1,2,2,2,900,635,169924,171824,174124
10,0,2,2,3,1150,2300,182089,183989,186539
11,1,1,2,2,1150,668,198986,200886,203436
12,1,1,1,1,900,1469,212284,214184,216484
13,1,2,2,2,1150,838,226016,227916,230466
14,0,1,2,2,900,1448,241443,243343,245643
15,1,2,2,2,900,479,255874,257774,260074
16,1,1,2,2,1150,655,267911,269811,272361
17,1,2,2,3,900,816,282487,284387,286687
18,1,2,1,1,1150,1440,295130,297030,299580
19,1,1,2,3,900,1024,310736,312636,314936
20,1,2,1,1,1150,1200,323266,325166,327716
21,1,1,2,3,1150,658,345178,347078,349628
22,1,2,2,3,900,722,358540,360440,362740
23,1,1,1,1,1150,1299,370660,372560,375110
24,1,1,2,3,900,661,385007,386907,389207
25,1,2,1,1,1150,1188,398982,400882,403432
26,1,1,2,3,900,1597,413089,414989,417289
27,1,1,2,3,900,526,426618,428518,430818
28,1,2,2,3,1150,444,439543,441443,443993
29,0,2,2,2,900,616,454216,456116,458416
30,1,1,2,3,1150,689,466366,468266,470816
31,1,1,1,1,900,2248,480076,481976,484276
32,1,2,1,1,1150,2015,494233,496133,498683
33,1,2,1,1,900,1672,510150,512050,514350
34,1,2,2,2,1150,394,524021,525921,528471
35,0,2,1,1,900,2300,537655,539555,541855
36,1,1,2,3,1150,606,551674,553574,556124
37,1,2,2,3,900,639,566563,568463,570763
38,1,1,2,2,1150,1207,579059,580959,583509
39,1,1,2,2,900,429,593692,595592,597892
40,1,1,2,2,1150,451,606193,608093,610643
41,1,1,2,3,1150,455,689739,691639,694189
42,1,1,1,1,900,1003,702844,704744,707044
43,1,1,2,2,900,636,715572,717472,719772
44,0,1,1,1,1150,2300,728153,730053,732603
45,0,1,1,1,1150,1462,744437,746337,748887
46,0,2,2,2,900,2300,758619,760519,762819
47,1,2,1,1,1150,1499,772399,774299,776849
48,1,2,2,2,900,559,787625,789525,791825
49,1,2,2,3,1150,1751,799897,801797,804347
50,1,2,2,2,900,806,815194,817094,819394
51,1,1,2,3,1150,665,827554,829454,832004
52,1,1,2,3,900,1936,841644,843544,845844
53,1,2,1,1,900,1718,855263,857163,859463
54,1,1,2,2,1150,708,868813,870713,873263
55,1,1,1,1,1150,2168,882352,884252,886802
56,1,1,2,2,900,754,897392,899292,901592
57,1,1,1,1,900,1768,909752,911652,913952
58,0,1,1,1,1150,2300,924742,926642,929192
59,1,2,2,3,900,2122,939972,941872,944172
60,1,2,2,3,1150,583,953756,955656,958206
61,1,2,2,2,900,448,970087,971987,974287
62,1,2,2,3,1150,1177,982257,984157,986707
63,1,2,1,1,1150,1313,996228,998128,1000678
64,0,2,2,3,900,2300,1010648,1012548,1014848
65,1,1,2,2,1150,482,1024601,1026501,1029051
66,1,2,2,2,900,466,1037729,1039629,1041929
67,0,2,2,3,1150,2279,1049812,1051712,1054262
68,0,1,2,2,900,2209,1065630,1067530,1069830
69,0,2,2,3,900,2300,1079931,1081831,1084131
70,1,1,2,2,1150,770,1093722,1095622,1098172
71,0,2,1,1,1150,2300,1107694,1109594,1112144
72,1,2,2,3,900,1187,1123149,1125049,1127349
