,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,0.0,0.49105193570545835,0.41967166000130873,0.4208083973307952,0.49473680373988504,0.5225241050311891,0.5297995499834822,0.4744696347565779,0.5708801415808031,0.4611456225632528,0.4989152629771444,0.4958697432907246,0.5094282790730648,0.5081493289700425,0.4164882479624789,0.4958657567831573,0.5907325325533483,0.5385515699969664,0.4823297714594507,0.47380240222843795,0.4789187664899016,0.4939942055722592,0.5409882008107085,0.5249421100383561,0.4558658855270098,0.4870034595462341,0.39622068582655273,0.4535900257378967,0.4174027913800382,0.49847659670984484,0.46009360603930455,0.5138809643817783,0.44437862680791446,0.4463247940081253,0.4849268203749273,0.5148608172528387,0.48823579123551664,0.4465499965363191,0.44975319249087525,0.5196459021320304,0.5917769674984033,0.46487358951304386,0.4287051347738151,0.4436963820867997,0.5218500877181319,0.5114623061229303,0.5482734137867541,0.4909222629744443,0.5326221948784265,0.41382816000446426,0.47804038533706134,0.4438271108250621,0.5171996320924673,0.47933666038036865,0.480830938665893,0.5251272432527414,0.5101046018323528,0.4697230044477621,0.49381053938822805,0.5046560886862403,0.46040002077044423,0.5354722758760435,0.5676811649873195,0.549871453608466
1,0.5089480642945416,0.0,0.4580476779388375,0.5187128540337639,0.5278229885784994,0.5101965533231588,0.5502310828060482,0.5479829631904931,0.5098183630123919,0.5427512410502988,0.5569809047928189,0.5115182868762295,0.4921218701844082,0.40766124453855745,0.4510569149368575,0.4891899504669145,0.4753949258810935,0.49524785260738,0.5322857451842328,0.4479081703069722,0.5252163290328844,0.46682328617065727,0.5218354863445447,0.4900646241896051,0.4854167497869239,0.5195728410912205,0.4365427671082938,0.5071613820049867,0.4410643689082317,0.43596148395254963,0.5552126735971459,0.5072618540642935,0.4308484416556724,0.44092465847298906,0.48692772680387586,0.4481414574789164,0.47248543344651195,0.4985030355353112,0.39931940529514054,0.4808194775535912,0.4919219221900323,0.4018481755121134,0.3653650583558141,0.4442270909213558,0.5451080885261107,0.4793035742458567,0.5178046725251035,0.5097339760870281,0.5106299052482235,0.41944667394384105,0.4608005756072788,0.48230853367789467,0.5174963804386902,0.5050790574426467,0.5002517560396692,0.4657913733484601,0.5737250950392264,0.5392686432018469,0.45440476089866977,0.5299323056268993,0.49384547057864403,0.4865879948365785,0.45288672102952515,0.4975931579275165
2,0.5803283399986913,0.5419523220611625,0.0,0.3872086140054477,0.44293946950698326,0.5186248189541572,0.5747963205941977,0.5376844094558682,0.5545807568925192,0.44898481268103985,0.41695864781759845,0.5001804848161747,0.4773786336100834,0.42648285780830025,0.431053131787605,0.4995347202993043,0.46436986773078115,0.5223235436036311,0.5390608091911144,0.5351186838133868,0.5557200254449252,0.5045405825069397,0.533988122626225,0.5021827913579796,0.4438276845547772,0.5531966137500439,0.43664873632726053,0.5087713194879292,0.4166481430724231,0.5057361634204007,0.5253077380511103,0.4763229278335762,0.5387804467148919,0.4355027908610961,0.5398976123651346,0.5010033676651998,0.5143619974790028,0.5050949871196844,0.38464607905734766,0.49139937166483716,0.5071606127065891,0.4146683165771508,0.4351356997735564,0.440480900173151,0.5593294779618543,0.4482924984592362,0.4851748915307872,0.5144347371746153,0.5325703369680708,0.4618327203212884,0.4964169212830925,0.4688694111739938,0.5226712328905543,0.5036719668153402,0.46520560489256735,0.47575369892692726,0.5095111577070404,0.4848718837954141,0.5046525421297978,0.5260505714634611,0.4440680361585713,0.5330184602665634,0.534877574544151,0.4838902241440248
3,0.5791916026692048,0.4812871459662361,0.6127913859945523,0.0,0.44175375367546477,0.5017372912473969,0.5476924010127975,0.5585388116004978,0.5453907554146261,0.4929831331906169,0.5085629932417138,0.5266735033403719,0.48778120269516023,0.4334690545917385,0.4682186367800087,0.5016487950325679,0.5055414046128474,0.5295174243563038,0.5254894034609279,0.5042307637023713,0.5357897000661755,0.4742524909841576,0.51623370659362,0.5070552655899716,0.4992099846945293,0.5600179068860008,0.466986564310398,0.4814624413704649,0.38009782696053906,0.5232700355308352,0.5574111469540417,0.45344892900670447,0.519416401938311,0.44352903067073635,0.5207781286615102,0.5018261764559777,0.5482755275144631,0.5751519870750723,0.47621741461126715,0.5219309366292613,0.513016540643482,0.3978138071274223,0.43286375810120864,0.391692209773469,0.509072524828103,0.512562471964809,0.5177387570228876,0.491555043063289,0.5629041229285373,0.39689601976373495,0.529071008411354,0.4846953316873761,0.5127037092081946,0.5026820267430067,0.48255676899930355,0.5233718664331372,0.4939101188924613,0.4948972623860724,0.5065976606040585,0.4914920510946877,0.45914222954907985,0.4897297776515907,0.47821520283926355,0.4813973228936021
4,0.505263196260115,0.4721770114215006,0.5570605304930167,0.5582462463245352,0.0,0.4537237681734419,0.5311671746966625,0.49318623468774303,0.5386481249188767,0.5176598744838325,0.525556607784524,0.4906968345331723,0.5164056186312118,0.4445691189226459,0.5078413650077465,0.4803853773744895,0.4454180907625667,0.5072513412868381,0.46416975482132816,0.49351097890684953,0.5430096996540644,0.5150131441020988,0.48577934024076663,0.4986591102972341,0.46958012996462123,0.5781905783919573,0.406197471303068,0.4653692142841212,0.4295391180799302,0.5241972436145552,0.542968540773614,0.453289641943669,0.456986992280555,0.4548280244726799,0.5179204157484043,0.47130974241691004,0.4883979730437613,0.5113311498661148,0.4925440286806776,0.5075741463619354,0.47072978031369944,0.39813135065394833,0.47946049937914853,0.4094169655642464,0.5193032823910712,0.5187743255300381,0.5514756507960034,0.5078647124285302,0.5505848076697797,0.42872778414807333,0.557659744597456,0.5249387959169118,0.5185306814473185,0.5453819959925753,0.4594397159510224,0.4699156348012262,0.5561579328805849,0.4755048216716921,0.4497001622423382,0.49158595200300176,0.43893150359861965,0.4494639780387347,0.439626696131096,0.46018893950173656
5,0.47747589496881093,0.4898034466768412,0.4813751810458427,0.4982627087526032,0.5462762318265582,0.0,0.5028044929383837,0.4688962708076224,0.4988795282101031,0.5685161506588069,0.5464901497047586,0.5338906471396613,0.515949262058956,0.47758055930050725,0.45706700979540493,0.46519494238179954,0.4314097500798569,0.48458971622996144,0.4794692462121148,0.47365314422741933,0.5338922934945585,0.49585147896196646,0.5092870733485397,0.49792995538204965,0.4892497386273824,0.5202596771972177,0.4230708091379015,0.4527633331283101,0.3843863857365412,0.4834963663448506,0.5551820522511262,0.45530450770671066,0.4593443584832566,0.4866587780201831,0.4336499087468076,0.4771525738936602,0.47445260314411875,0.4502040750200904,0.44124408789917474,0.48419064438352427,0.4457412260435658,0.4672077013142308,0.4907639342450905,0.39691589056896304,0.48936559769535337,0.5156562618940673,0.5379169379307457,0.494553414604236,0.5091718969009094,0.42467493531701833,0.5121635465741905,0.48247006985086444,0.5256418883800567,0.5063111898069779,0.48609522640942,0.4702753294165931,0.5361919639897502,0.46950699537420293,0.45559327837814695,0.4786489794465441,0.44265356833218333,0.4609580255572193,0.43999987304542354,0.47249048529538135
6,0.4702004500165178,0.44976891719395184,0.42520367940580234,0.4523075989872026,0.46883282530333753,0.49719550706161636,0.0,0.4975135172299506,0.4934007402406611,0.44537970794151865,0.478194597052867,0.49071638683794994,0.4821271372879987,0.399279543834559,0.3751938863695434,0.4384087082212212,0.4341498267639585,0.4853679794129364,0.4763995867814897,0.4262477541271777,0.480767923106156,0.4598036177087427,0.47618202528423376,0.45177505230127074,0.4423230512081176,0.4949874229056026,0.42981457555122826,0.4385547187072327,0.41718025094044753,0.48344554708159715,0.45485057726294364,0.47341920735826865,0.4753348307981874,0.5154744423918893,0.47089272456610953,0.4266994556786646,0.4281651313248634,0.4683217913047994,0.383071356962632,0.4283883965571718,0.44631087000126324,0.4147791342477775,0.3865051657653965,0.4175970459737377,0.4528215972835915,0.3846281543335646,0.48826646536973967,0.47114243678212603,0.4687121227773072,0.38831810303717085,0.43284077314685065,0.4287583989027239,0.489780829965003,0.47679465837582063,0.4503885134424776,0.4508748699988104,0.49368873257972334,0.4513769689274671,0.4432783196170964,0.4785847108602846,0.44146895944079007,0.4060687008827227,0.448553822361456,0.42219870566422874
7,0.5255303652434221,0.4520170368095069,0.46231559054413185,0.4414611883995022,0.506813765312257,0.5311037291923776,0.5024864827700494,0.0,0.5014901324626777,0.4757476261601242,0.44359595022361287,0.48819968786044976,0.4926976944821494,0.4600919068669524,0.36829876463061484,0.4165196654826302,0.4626485344409794,0.5507992395928094,0.47751901396189383,0.4778469177791133,0.46258373751259796,0.43486121994548665,0.5142959372999353,0.5222858286940073,0.48983713805185036,0.4848712579720504,0.45055600000414636,0.4515287275677152,0.44007678476232187,0.4976061742593074,0.5779934463700296,0.530927900705283,0.4995543181255943,0.4638238660004344,0.51584023706932,0.4972107490247336,0.4944048315554184,0.4523434208543374,0.44764236195628454,0.5400965018625661,0.5130801675261932,0.4380096922796323,0.45533329651382454,0.47802429151303233,0.5141644135529674,0.4311443958436286,0.47673341594487456,0.4909115633430036,0.4458616709163377,0.4027173983464486,0.46427911361204377,0.4538305237188228,0.5357101143627465,0.4357345939231727,0.4499009685110218,0.48310819542199523,0.46755616567609753,0.4639718142949349,0.4629646824392829,0.4701908698250827,0.47526095201913104,0.43515728158080935,0.5029762601358096,0.5305869820181697
8,0.4291198584191968,0.49018163698760814,0.4454192431074808,0.45460924458537394,0.4613518750811233,0.5011204717898969,0.5065992597593388,0.49850986753732224,0.0,0.5069751948513982,0.46294405449330306,0.4902850531942926,0.5107588471129408,0.4208906523178637,0.4072607341991706,0.422200640934184,0.4684902988014147,0.47107776131917706,0.48746058695653693,0.4187769325647027,0.434756032369529,0.4126843817231325,0.45993905681445296,0.501258108532382,0.48698468359483116,0.43359944527702055,0.4225720113949736,0.48511864353171935,0.44564253634828105,0.48849124990975756,0.5299977253283299,0.49149108980041184,0.4272718789706073,0.4542602126896223,0.5298384462663265,0.4844758095324487,0.43119581838702864,0.39870513000432994,0.4035276672974636,0.4782125807504125,0.5188042496710871,0.46966017892841067,0.4072208139972225,0.446145526195525,0.5183881513592099,0.4789764298955399,0.48198242620691323,0.5008258378365765,0.49942508227711685,0.46740541707335237,0.4634740821974176,0.4717361885609111,0.482033416102829,0.5094834292450536,0.48843426541920754,0.5075281457037755,0.47224229117474525,0.4570721860694191,0.4893313161293722,0.482969029811232,0.4370017750095091,0.4651253058931284,0.47933951485071585,0.5124915204555158
9,0.5388543774367471,0.4572487589497012,0.5510151873189602,0.5070168668093831,0.48234012551616745,0.43148384934119305,0.5546202920584814,0.5242523738398758,0.4930248051486018,0.0,0.6178957409829047,0.5587848051000378,0.5279588960960225,0.44124924142759103,0.4622271119164332,0.49591525742260234,0.4906017442263324,0.5136331904567301,0.46494305274341285,0.48485740054274895,0.5177744433955596,0.5153273424700028,0.5161439397205991,0.5657959270034572,0.5489826570833388,0.5703724237500883,0.4861392012129157,0.504970245446851,0.42901960710941983,0.5172878748977798,0.5623431082493765,0.48337768567800893,0.4283839996338292,0.4774924593927364,0.5252704911271825,0.48456920040592805,0.4655814935648065,0.4434638141396099,0.468658471661293,0.47768076399184345,0.5172388363635474,0.4448044592525041,0.44219016669046973,0.4461414146189237,0.5129442681655013,0.5162790358438534,0.5545158435265518,0.5522193030962006,0.5190370029319059,0.449308370710806,0.5551996272973756,0.5327337682986057,0.5530716180550727,0.5244678215449348,0.4976798501615435,0.49603861042304964,0.5679637996083255,0.4825791571405324,0.45905884690576626,0.49902963243327625,0.46364691148788445,0.4404885410314557,0.46732266253274596,0.46289678625419695
10,0.5010847370228556,0.4430190952071811,0.5830413521824015,0.49143700675828617,0.474443392215476,0.45350985029524143,0.5218054029471331,0.5564040497763871,0.537055945506697,0.38210425901709527,0.0,0.41406878669491987,0.4709387495494131,0.43744484416465945,0.4610359645203119,0.4409327744089523,0.4944511461555086,0.5420307949321705,0.48333509565792093,0.44494816944483806,0.4977359090228747,0.4541180133030393,0.48832893321166787,0.5198728984808602,0.5127127268201032,0.5712150768523094,0.42109406294166296,0.4606553464468179,0.3787126506417101,0.5633762891600481,0.5679322023807221,0.4966468203365025,0.5098708203745812,0.4825121382157331,0.4784412292403669,0.45584892410545896,0.5204986392167006,0.5017764615895324,0.4766235657071688,0.4784423988981797,0.49597720530778805,0.4023195028622937,0.42364823812020896,0.40709344086666005,0.5289430696206386,0.5219333138505563,0.5533074306961792,0.5368355921483474,0.4994810602538875,0.4591533885330074,0.44379649694581347,0.44198047521043565,0.4940560553822704,0.5179044499140667,0.45536791105756735,0.5300616666800718,0.5011168273936603,0.4862641352492392,0.4432227275835014,0.4730260257692795,0.4031554306705588,0.4505769366079313,0.46965851521803265,0.510102568605984
