21,1,2,2,3,900,579,283013,284913,287213
22,1,2,1,1,1150,1680,295068,296968,299518
23,0,1,2,2,900,2300,309824,311724,314024
24,1,2,2,3,1150,507,324240,326140,328690
25,1,1,1,1,1150,1243,337504,339404,341954
26,1,1,1,1,900,1225,351329,353229,355529
27,1,2,2,2,1150,523,363774,365674,368224
28,1,2,2,3,900,491,376933,378833,381133
29,1,1,1,1,900,985,388623,390523,392823
30,1,2,2,3,1150,522,401329,403229,405779
31,1,2,1,1,900,1722,414295,416195,418495
32,1,1,2,3,1150,482,427415,429315,431865
33,1,2,2,2,900,699,440363,442263,444563
34,1,1,2,3,1150,773,452446,454346,456896
35,1,2,2,2,900,677,465600,467500,469800
36,1,2,2,3,1150,749,477530,479430,481980
37,1,2,2,2,900,625,490783,492683,494983
38,1,1,2,2,1150,433,502522,504422,506972
39,1,1,1,1,900,1061,515355,517255,519555
40,1,2,2,3,1150,516,527712,529612,532162
41,1,2,2,2,900,492,545021,546921,549221
42,1,1,2,3,1150,648,556660,558560,561110
43,1,1,2,3,1150,482,569858,571758,574308
44,1,2,2,2,900,501,582734,584634,586934
45,1,1,2,3,1150,711,594443,596343,598893
46,1,1,2,2,900,621,607639,609539,611839
47,1,1,2,2,900,542,619460,621360,623660
48,1,1,2,2,1150,683,631230,633130,635680
49,1,2,2,3,900,1262,644518,646418,648718
50,1,2,2,3,1150,1073,657182,659082,661632
51,1,2,1,1,900,1104,670956,672856,675156
52,1,2,2,3,1150,601,683461,685361,687911
53,1,2,2,2,900,748,696556,698456,700756
54,1,1,1,1,1150,1068,708489,710389,712939
55,1,1,2,3,1150,557,722104,724004,726554
56,1,2,1,1,900,1202,735137,737037,739337
57,0,1,2,2,900,2300,747731,749631,751931
58,1,2,2,3,1150,700,761120,763020,765570
59,1,1,1,1,900,1333,774206,776106,778406
60,1,1,2,2,1150,620,786771,788671,791221
61,1,1,1,1,1150,973,804304,806204,808754
62,1,2,2,2,900,489,817771,819671,821971
63,1,2,1,1,1150,1059,829426,831326,833876
64,1,2,1,1,900,1221,843326,845226,847526
65,1,1,2,3,900,802,856055,857955,860255
66,1,1,2,2,1150,496,868051,869951,872501
67,1,2,2,3,1150,592,881079,882979,885529
68,1,1,2,3,900,622,894118,896018,898318
69,1,1,1,1,900,1272,905853,907753,910053
70,1,2,1,1,1150,1503,918422,920322,922872
71,1,1,2,3,900,479,932391,934291,936591
72,1,2,2,2,1150,410,944038,945938,948488
73,1,2,1,1,900,1624,956860,958760,961060
74,1,2,1,1,1150,1499,969698,971598,974148
75,1,1,2,3,900,771,984271,986171,988471
76,1,1,2,2,1150,779,996197,998097,1000647
77,1,2,2,2,900,480,1009433,1011333,1013633
78,1,2,2,3,1150,439,1021411,1023311,1025861
79,1,2,2,3,900,491,1034256,1036156,1038456
80,1,2,2,2,1150,479,1045905,1047805,1050355
81,1,2,2,2,900,448,1064181,1066081,1068381
82,1,2,2,2,1150,428,1075810,1077710,1080260
83,1,1,2,3,1150,632,1088752,1090652,1093202
84,1,2,2,2,900,502,1101943,1103843,1106143
85,1,1,1,1,900,1188,1113632,1115532,1117832
86,1,1,1,1,1150,960,1126064,1127964,1130514
87,1,1,2,3,900,1110,1140468,1142368,1144668
88,1,1,2,2,1150,647,1152776,1154676,1157226
89,1,1,2,2,1150,1091,1165938,1167838,1170388
90,1,1,1,1,900,1042,1179512,1181412,1183712
91,0,2,1,1,1150,1507,1191810,1193710,1196260
92,1,2,2,2,900,853,1206333,1208233,1210533
93,1,2,1,1,900,863,1218325,1220225,1222525
94,1,1,2,3,1150,437,1230504,1232404,1234954
95,1,2,2,3,1150,405,1243351,1245251,1247801
96,1,2,1,1,900,1493,1256119,1258019,1260319
97,1,2,1,1,1150,969,1269524,1271424,1273974
98,1,2,2,2,900,366,1282959,1284859,1287159
99,1,2,2,3,1150,292,1294341,1296241,1298791
100,1,2,1,1,900,1580,1306899,1308799,1311099
101,1,2,2,3,1150,419,1324203,1326103,1328653
102,1,1,2,2,900,375,1337015,1338915,1341215
103,1,1,1,1,900,1022,1348498,1350398,1352698
104,1,2,1,1,1150,853,1360863,1362763,1365313
105,1,2,2,2,900,381,1374229,1376129,1378429
106,1,1,2,3,1150,465,1385639,1387539,1390089
107,1,2,2,3,900,634,1398766,1400666,1402966
108,1,1,2,2,1150,367,1410563,1412463,1415013
109,1,1,1,1,900,877,1423389,1425289,1427589
110,1,2,2,2,1150,365,1435513,1437413,1439963
111,1,1,2,3,1150,382,1448333,1450233,1452783
112,1,1,1,1,900,1620,1461114,1463014,1465314
113,1,2,2,3,1150,785,1473925,1475825,1478375
114,1,1,1,1,900,1155,1487222,1489122,1491422
115,1,2,2,2,1150,396,1499542,1501442,1503992
116,1,2,1,1,900,1257,1512399,1514299,1516599
117,1,1,2,3,900,471,1524864,1526764,1529064
118,1,2,1,1,1150,1307,1536534,1538434,1540984
119,1,2,2,3,900,489,1550317,1552217,1554517
120,1,1,2,3,1150,674,1562019,1563919,1566469
