1,1,2,2,3,900,888,12855,14755,17055
2,1,1,1,1,1150,808,25119,27019,29569
3,0,1,2,3,1150,1073,40321,42221,44771
4,0,1,1,1,900,2300,55813,57713,60013
5,1,1,2,2,900,100,71271,73171,75471
6,0,1,1,1,1150,2300,84492,86392,88942
7,0,1,1,1,1150,2300,100086,101986,104536
8,0,1,2,3,900,2300,116808,118708,121008
9,1,2,2,3,900,1653,132351,134251,136551
10,1,2,2,2,1150,1777,146579,148479,151029
11,1,2,2,3,900,667,162123,164023,166323
12,0,1,1,1,1150,1640,175548,177448,179998
13,1,2,2,2,1150,1567,189981,191881,194431
14,1,2,2,3,900,799,205576,207476,209776
15,1,2,2,2,900,622,217857,219757,222057
16,1,2,2,2,1150,677,229984,231884,234434
17,0,2,1,1,900,2211,242555,244455,246755
18,1,2,2,3,1150,902,257022,258922,261472
19,0,2,1,1,1150,2300,270567,272467,275017
20,1,1,1,1,900,1364,286931,288831,291131
21,1,1,2,2,1150,660,302714,304614,307164
22,1,2,2,3,900,499,316068,317968,320268
23,1,2,2,3,1150,799,328112,330012,332562
24,1,2,1,1,900,836,341534,343434,345734
25,1,1,2,2,1150,822,354068,355968,358518
26,0,2,1,1,900,2064,367554,369454,371754
27,1,1,2,3,1150,962,381831,383731,386281
28,1,2,2,2,900,493,395492,397392,399692
29,1,2,2,2,1150,729,407722,409622,412172
30,1,1,2,2,900,578,421062,422962,425262
31,1,2,2,2,1150,526,433696,435596,438146
32,0,1,2,3,900,902,446871,448771,451071
33,1,1,2,3,900,667,458968,460868,463168
34,0,2,1,1,1150,2024,470987,472887,475437
35,1,2,2,2,1150,691,486563,488463,491013
36,0,2,2,2,900,950,500644,502544,504844
37,1,1,2,2,1150,713,513343,515243,517793
38,0,2,1,1,900,1486,526720,528620,530920
39,1,2,2,3,900,601,539915,541815,544115
40,1,1,2,2,1150,624,551863,553763,556313
41,1,1,2,3,1150,612,567576,569476,572026
42,1,2,2,3,900,765,581517,583417,585717
43,0,2,1,1,900,2300,593690,595590,597890
44,0,2,1,1,1150,1596,608112,610012,612562
45,1,2,1,1,900,1340,623668,625568,627868
46,1,1,2,2,1150,578,637105,639005,641555
47,1,1,2,3,900,684,650365,652265,654565
48,1,2,1,1,1150,1897,662399,664299,666849
49,1,1,2,2,1150,592,677437,679337,681887
50,1,2,2,3,900,861,690687,692587,694887
51,1,2,1,1,900,1312,702841,704741,707041
52,1,1,1,1,1150,1056,715619,717519,720069
53,0,2,2,2,900,2300,729408,731308,733608
54,1,2,2,2,1150,682,744833,746733,749283
55,1,2,1,1,1150,1315,758280,760180,762730
56,0,2,2,2,900,1491,772627,774527,776827
57,1,1,2,2,1150,543,786455,788355,790905
58,1,2,2,3,900,885,799677,801577,803877
59,1,1,1,1,1150,1260,811815,813715,816265
60,1,1,2,2,900,1767,825708,827608,829908
61,1,2,2,2,900,602,841939,843839,846139
62,1,1,2,3,1150,757,853783,855683,858233
63,1,1,1,1,900,1419,866984,868884,871184
64,1,1,2,3,1150,706,879758,881658,884208
65,1,1,2,3,1150,616,893081,894981,897531
66,1,2,2,3,900,747,906146,908046,910346
67,1,2,2,3,900,673,918225,920125,922425
68,1,1,2,2,1150,613,930062,931962,934512
69,0,1,1,1,900,1549,943417,945317,947617
70,1,2,2,3,1150,824,956485,958385,960935
71,1,2,2,3,900,556,969735,971635,973935
72,1,2,2,2,1150,452,981468,983368,985918
73,0,2,1,1,900,1157,994402,996302,998602
74,1,2,1,1,1150,1045,1006919,1008819,1011369
75,1,1,2,2,900,513,1020613,1022513,1024813
76,1,2,2,2,1150,387,1032258,1034158,1036708
77,1,1,2,2,1150,517,1045055,1046955,1049505
78,1,2,1,1,900,1578,1058082,1059982,1062282
79,1,1,1,1,900,1163,1071091,1072991,1075291
80,1,2,1,1,1150,1055,1083539,1085439,1087989
81,1,2,2,3,900,841,1101060,1102960,1105260
82,1,1,1,1,1150,1162,1113128,1115028,1117578
83,1,2,2,2,900,589,1127432,1129332,1131632
84,1,1,1,1,1150,1623,1139295,1141195,1143745
85,1,1,2,3,1150,665,1153513,1155413,1157963
86,1,2,1,1,900,1403,1166800,1168700,1171000
87,1,2,2,2,900,604,1179628,1181528,1183828
88,1,2,2,2,1150,728,1191463,1193363,1195913
89,0,1,1,1,900,1294,1205272,1207172,1209472
90,1,2,2,3,1150,575,1218167,1220067,1222617
91,1,2,2,2,900,567,1231306,1233206,1235506
92,1,2,2,2,1150,687,1243460,1245360,1247910
93,1,1,2,2,1150,590,1256728,1258628,1261178
94,1,1,2,2,900,665,1270018,1271918,1274218
95,1,1,2,2,1150,673,1282159,1284059,1286609
96,0,1,2,3,900,762,1295477,1297377,1299677
97,1,1,2,2,1150,633,1308624,1310524,1313074
98,0,2,1,1,900,1084,1321919,1323819,1326119
99,1,1,1,1,900,1297,1334408,1336308,1338608
100,1,2,2,2,1150,655,1347412,1349312,1351862
101,1,1,2,2,900,582,1363838,1365738,1368038
102,1,1,2,2,1150,674,1375867,1377767,1380317
103,1,2,2,2,900,934,1389723,1391623,1393923
104,1,1,2,3,1150,898,1401961,1403861,1406411
105,1,1,1,1,900,729,1415360,1417260,1419560
106,1,2,2,3,1150,965,1427550,1429450,1432000
107,1,1,1,1,900,1864,1441036,1442936,1445236
108,1,2,2,3,1150,619,1454510,1456410,1458960
109,1,1,2,2,900,583,1467955,1469855,1472155
110,1,1,2,3,1150,764,1479961,1481861,1484411
111,1,1,2,3,900,801,1493197,1495097,1497397
112,1,2,2,3,1150,625,1505340,1507240,1509790
113,1,2,2,3,900,784,1518694,1520594,1522894
114,1,2,2,3,1150,783,1531061,1532961,1535511
115,1,1,1,1,1150,1184,1544528,1546428,1548978
116,1,2,2,2,900,669,1558536,1560436,1562736
117,0,2,2,2,1150,1461,1570659,1572559,1575109
118,1,2,2,3,900,703,1584788,1586688,1588988
119,1,2,2,3,1150,595,1596996,1598896,1601446
120,1,2,2,2,900,584,1610042,1611942,1614242
121,0,2,1,1,900,1547,1623896,1625796,1628096
122,1,2,2,3,1150,604,1636991,1638891,1641441
123,1,1,1,1,900,1372,1650165,1652065,1654365
124,1,1,2,2,1150,627,1662950,1664850,1667400
125,1,2,2,3,900,530,1676301,1678201,1680501
126,0,2,2,3,1150,1512,1688080,1689980,1692530
127,1,2,2,3,1150,673,1702287,1704187,1706737
128,0,1,2,3,900,854,1715732,1717632,1719932
129,1,1,2,3,1150,563,1727923,1729823,1732373
130,1,1,2,2,900,653,1741234,1743134,1745434
131,1,1,2,3,900,904,1753421,1755321,1757621
132,1,1,2,3,1150,471,1765790,1767690,1770240
133,1,2,1,1,900,812,1779012,1780912,1783212
134,1,1,1,1,1150,1204,1791347,1793247,1795797
135,1,2,1,1,900,1633,1805152,1807052,1809352
136,1,1,1,1,1150,1775,1818130,1820030,1822580
137,1,1,2,3,1150,1022,1832629,1834529,1837079
138,1,2,2,2,900,577,1846339,1848239,1850539
139,1,1,2,3,1150,620,1858152,1860052,1862602
140,1,1,1,1,900,1318,1871465,1873365,1875665
141,1,2,2,2,900,521,1888067,1889967,1892267
142,0,1,1,1,1150,896,1899815,1901715,1904265
143,1,2,1,1,900,1165,1913229,1915129,1917429
144,1,1,2,2,1150,564,1925768,1927668,1930218
145,1,1,2,2,900,765,1939124,1941024,1943324
146,1,1,2,3,1150,657,1951160,1953060,1955610
147,1,2,2,3,1150,563,1964346,1966246,1968796
148,1,1,2,2,900,616,1977589,1979489,1981789
149,1,2,1,1,1150,1508,1989426,1991326,1993876
150,1,2,2,2,900,869,2003537,2005437,2007737
151,1,1,2,3,900,859,2016451,2018351,2020651
152,0,2,2,3,1150,2300,2028687,2030587,2033137
153,1,1,1,1,900,1049,2043778,2045678,2047978
154,1,1,2,3,1150,700,2056280,2058180,2060730
155,1,1,2,3,900,520,2069495,2071395,2073695
156,1,1,2,3,1150,562,2081385,2083285,2085835
157,1,2,1,1,900,972,2094501,2096401,2098701
158,1,1,1,1,1150,970,2107275,2109175,2111725
159,1,1,2,3,1150,753,2120748,2122648,2125198
160,1,1,2,3,900,712,2134318,2136218,2138518
161,1,1,1,1,900,1263,2148704,2150604,2152904
162,1,2,2,2,1150,825,2161775,2163675,2166225
163,1,1,1,1,900,1122,2175118,2177018,2179318
164,1,2,1,1,1150,1968,2187692,2189592,2192142
165,1,1,1,1,900,1641,2202247,2204147,2206447
166,1,2,2,3,1150,634,2215370,2217270,2219820
167,1,1,1,1,900,1846,2228867,2230767,2233067
168,1,1,1,1,1150,1236,2242400,2244300,2246850
169,1,1,2,3,900,627,2256355,2258255,2260555
170,1,1,2,3,1150,1193,2268566,2270466,2273016
171,1,1,2,2,900,651,2282256,2284156,2286456
172,1,2,2,3,1150,605,2294142,2296042,2298592
173,1,1,2,2,900,927,2307453,2309353,2311653
174,1,1,2,3,1150,885,2319804,2321704,2324254
175,1,1,2,3,1150,654,2333280,2335180,2337730
176,1,1,2,2,900,2281,2346307,2348207,2350507
177,1,1,2,2,900,583,2360020,2361920,2364220
178,1,1,1,1,1150,1258,2372271,2374171,2376721
179,1,2,2,2,900,556,2386372,2388272,2390572
180,1,2,1,1,1150,1192,2398226,2400126,2402676
181,1,2,1,1,1150,822,2416037,2417937,2420487
182,1,2,2,3,900,600,2429540,2431440,2433740
183,1,2,2,3,900,605,2441269,2443169,2445469
184,1,1,2,3,1150,613,2453400,2455300,2457850
185,1,1,2,3,900,769,2466854,2468754,2471054
186,1,2,2,2,1150,576,2479032,2480932,2483482
187,1,1,2,2,900,548,2492076,2493976,2496276
188,1,1,1,1,1150,1557,2504179,2506079,2508629
189,1,2,2,2,900,1135,2518878,2520778,2523078
190,1,2,1,1,1150,948,2531292,2533192,2535742
191,1,2,1,1,1150,1296,2545023,2546923,2549473
192,0,1,1,1,900,1165,2558864,2560764,2563064
193,1,1,2,2,1150,607,2571372,2573272,2575822
194,1,2,1,1,900,1145,2584874,2586774,2589074
195,1,2,2,3,1150,714,2597382,2599282,2601832
196,1,2,2,2,900,529,2610765,2612665,2614965
197,1,2,2,2,1150,551,2622730,2624630,2627180
198,1,2,1,1,900,1556,2635960,2637860,2640160
199,1,2,1,1,1150,1222,2649032,2650932,2653482
200,1,1,2,2,900,930,2663302,2665202,2667502
201,1,2,1,1,900,964,2694410,2696310,2698610
202,1,2,1,1,1150,878,2706687,2708587,2711137
203,1,1,2,3,900,577,2720348,2722248,2724548
204,1,2,2,3,1150,681,2732293,2734193,2736743
205,1,1,2,2,1150,735,2745592,2747492,2750042
206,1,1,2,2,900,958,2758972,2760872,2763172
207,1,2,2,3,1150,643,2771378,2773278,2775828
208,1,1,2,3,900,576,2784403,2786303,2788603
209,1,1,2,2,1150,783,2796349,2798249,2800799
210,1,1,2,2,900,661,2809747,2811647,2813947
211,1,1,2,3,900,952,2821731,2823631,2825931
212,1,2,2,2,1150,584,2834064,2835964,2838514
213,0,1,2,2,1150,1895,2847147,2849047,2851597
214,1,2,2,3,900,1406,2861933,2863833,2866133
215,1,2,2,2,1150,880,2874618,2876518,2879068
216,0,2,1,1,900,1913,2888108,2890008,2892308
217,1,1,1,1,1150,1087,2901516,2903416,2905966
218,1,1,2,2,900,529,2915433,2917333,2919633
219,1,2,2,2,900,676,2927218,2929118,2931418
220,1,1,1,1,1150,1221,2939286,2941186,2943736
221,0,2,1,1,1150,1066,2958331,2960231,2962781
222,1,1,1,1,900,1141,2972210,2974110,2976410
223,1,1,1,1,900,1557,2984920,2986820,2989120
224,1,2,1,1,1150,1154,2997885,2999785,3002335
225,1,1,1,1,1150,1106,3012328,3014228,3016778
226,1,1,2,3,900,663,3025970,3027870,3030170
227,0,1,2,2,900,1550,3038014,3039914,3042214
228,1,2,1,1,1150,1125,3050803,3052703,3055253
229,1,1,2,3,900,856,3064687,3066587,3068887
230,1,2,1,1,1150,1089,3077019,3078919,3081469
231,1,1,2,3,900,709,3090827,3092727,3095027
232,1,1,1,1,1150,1074,3103216,3105116,3107666
233,1,2,1,1,900,1307,3116967,3118867,3121167
234,1,2,2,2,1150,717,3129648,3131548,3134098
235,1,2,2,2,1150,736,3143044,3144944,3147494
236,1,2,2,2,900,856,3156379,3158279,3160579
237,1,2,2,3,900,750,3168493,3170393,3172693
238,1,1,2,2,1150,501,3180654,3182554,3185104
239,1,1,1,1,900,1318,3193749,3195649,3197949
240,1,2,2,3,1150,592,3206425,3208325,3210875
