-6.9049,-1.6307,-9.332,-7.2476,-3.0713,1.527,3.5672,2.7491,2.3027,-1.0902,-1.2005,-3.4279,-6.1261,-1.9427,0.29071,-1.277,-4.1626,-5.5128,-0.39777,3.1221,0.94413,-1.262,-1.8727,-1.366,-1.8338,5.732,-2.3267,-2.8322,-2.1982,3.6647,1.5024,2.6718,-5.175,1.4085,7.7957,1.2982,-10.69,-6.9635,-0.61357,7.3796,9.0635,6.1341,-1.9757,-1.4209,2.3624,7.1722,2.8114,2.0805,1.9018,-8.415,-10.474,-5.9188,-2.3023,-4.9863,-4.3464,0.90295,1.8784,3.2347,3.938,3.4543,1.1141,4.1302,2.931,-0.24338
-6.376,0.10111,-7.7884,-6.9922,-0.79544,3.773,4.6758,1.8016,2.4474,-0.066581,-1.4992,-3.5837,-6.4686,-4.2606,-2.5676,-3.8055,-7.2914,-6.6294,0.54277,3.5024,0.059111,-2.3739,-1.7054,0.035391,-0.089766,5.2471,-2.5298,-4.3105,-4.3118,1.6773,2.4406,3.5681,-5.7192,2.1007,9.9657,1.7688,-11.359,-9.5085,-3.082,7.6677,11.059,7.8672,-2.4185,-1.1571,2.5043,4.5004,0.010775,1.583,0.60398,-8.0769,-11.916,-7.6169,-0.57441,-3.8569,-2.9126,1.1715,3.0984,6.9372,10.595,11.125,5.0633,12.295,6.0625,1.9761
-4.4841,1.6887,-5.3497,-6.4446,-0.90965,3.6498,4.695,1.2136,1.2275,-1.6425,-2.9161,-3.2348,-7.209,-5.2869,-3.1203,-4.1697,-7.8273,-6.1776,2.5339,3.2974,-0.12549,-2.5653,-1.4718,0.26246,0.098721,3.3019,-4.075,-4.8302,-6.9648,-2.1855,1.367,4.8149,-5.2676,3.5895,12.651,4.3805,-8.6451,-8.0947,-1.1236,9.3098,12.631,9.9435,-2.0094,-1.1458,2.1924,4.1742,-0.89882,1.4303,-0.45547,-8.762,-12.242,-8.2624,-0.20879,-3.0324,-2.654,1.1587,1.9582,7.545,13.365,14.372,6.193,15.392,5.0473,1.6177
-2.3564,2.5431,-2.473,-4.5469,-0.54443,3.0152,3.6907,0.042772,-0.37864,-2.9717,-4.3711,-3.3276,-7.6801,-6.0988,-3.5863,-4.5016,-7.8916,-5.5283,3.8707,3.0442,-0.73886,-3.4098,-2.2562,-0.69755,-0.59565,2.3368,-3.8974,-3.1933,-6.865,-3.2851,0.78807,4.5332,-4.0819,4.5323,13.503,6.9827,-4.3746,-4.2835,3.4723,11.223,12.604,10.624,-0.8155,-0.69321,2.4513,5.1371,-1.6027,-0.49062,-1.2004,-8.0688,-9.9686,-7.1489,-2.4665,-2.7818,-2.0759,1.1703,1.1891,5.9373,9.3981,8.3345,2.2439,9.5236,2.0027,-0.80383
-0.69605,3.5165,0.74765,-1.6955,1.8891,3.9247,2.8863,-1.873,-1.1911,-1.887,-5.0563,-3.8115,-6.2682,-7.1261,-5.6638,-6.291,-8.8604,-4.8637,3.9847,3.3069,-1.9707,-5.4013,-3.9597,-1.6614,-1.2007,2.8687,-1.6575,-1.1079,-4.1359,-0.58172,2.3047,2.9077,-3.2324,4.6218,12.725,8.7882,-0.45608,-0.39909,7.9329,12.585,11.582,9.7781,-0.033093,-0.23509,2.9477,5.1756,-3.4471,-4.2874,-2.2773,-6.0552,-6.8882,-5.6673,-4.9099,-2.4242,-0.72519,1.1843,2.3771,4.7407,4.0082,0.25831,-2.4454,1.9147,0.7754,-2.358
0.057737,4.862,2.8899,-0.13463,4.2945,5.8695,3.1144,-3.385,-0.92796,0.37964,-5.3721,-3.9715,-3.3077,-7.5987,-8.1188,-8.1562,-9.572,-3.4781,3.9095,3.4428,-2.7235,-6.7066,-4.7661,-1.509,-0.95636,3.1756,0.0521,-0.77635,-2.5829,1.1697,3.1579,1.4278,-3.4454,4.3949,12.15,9.8298,1.3511,1.9538,10.785,13.485,11.083,8.8404,-0.36738,-0.3519,3.2659,4.9962,-4.9841,-7.1679,-3.1264,-4.6361,-5.6626,-5.2805,-4.4404,-1.3548,0.27263,0.84106,2.8688,4.3856,3.1846,-0.39941,-2.5003,0.49758,0.59518,-2.5516
0.05601,5.4101,2.4116,-1.6993,3.1531,5.9338,3.3501,-3.8729,-0.87621,0.50272,-6.2031,-2.9872,-1.4129,-7.2993,-9.0065,-8.2988,-9.0024,-1.864,4.6058,2.3034,-2.6844,-6.0288,-3.5423,-0.382,0.44877,2.4984,0.14289,-1.9644,-3.7662,-0.9733,0.36444,0.62195,-4.2113,4.0628,12.25,9.649,0.60328,2.2895,11.718,13.663,11.124,8.7642,-0.84923,-0.48163,3.7055,6.703,-4.0289,-6.4233,-2.2927,-4.172,-5.7543,-5.4342,-1.7734,0.19212,0.25288,0.010158,0.28437,3.8101,6.1712,5.0112,0.92041,3.9216,-0.8334,-2.9277
0.34715,4.3176,0.71855,-4.4363,-1.2869,2.4757,1.7908,-4.3242,-2.66,-2.6849,-7.522,-1.3744,-2.176,-7.2042,-8.4314,-6.9792,-7.8541,-1.1792,5.54,-0.078316,-2.5423,-4.0287,-0.9782,1.0024,3.1064,2.1638,0.63918,-2.7576,-4.6797,-3.8603,-4.5439,-0.11959,-4.0814,3.671,11.945,8.3808,-0.26628,1.9147,11.144,12.442,10.304,8.9596,-0.50289,-0.23127,3.9975,9.1418,-1.6453,-3.6322,-0.049982,-3.4993,-5.0417,-5.1301,-0.54193,1.4423,0.27992,-0.55104,-3.0119,3.7927,8.8186,8.1764,2.3376,6.6771,-1.4012,-2.86
1.6166,2.8168,0.9075,-4.1519,-3.8537,-1.3017,-0.68581,-5.1194,-5.1403,-5.7625,-8.007,-1.231,-4.2944,-7.9015,-7.8167,-5.6548,-7.1489,-1.5868,5.1803,-2.3649,-2.0324,-1.1765,2.2123,2.5269,7.694,3.5399,3.5686,-2.5307,-3.3169,-4.8052,-8.0623,-1.3067,-2.3466,3.4455,10.452,7.0555,1.2157,2.4949,9.6727,9.9017,8.0412,8.2619,0.098106,-0.27713,3.3788,8.7663,-1.2269,-3.3479,1.265,-2.0185,-3.4983,-4.5196,-1.5532,2.0818,1.604,-0.1104,-3.9064,5.4268,9.9577,7.0858,0.82357,7.8289,1.0112,-1.0141
3.0032,2.9227,3.2966,-0.44524,-1.0707,-0.66683,-0.7659,-4.7325,-4.9612,-4.8174,-6.9953,-3.468,-5.2583,-8.2725,-7.4447,-4.8975,-6.9443,-2.314,3.2609,-3.6087,-1.1522,1.6969,5.3827,4.3156,13.06,5.0491,7.2428,-2.5143,-2.2097,-6.1496,-9.1418,-2.6216,-0.27694,3.3211,8.2585,6.038,3.7124,3.4171,7.4486,7.0306,5.5147,6.5377,0.044652,-0.79789,2.3135,5.015,-3.8983,-7.0414,0.37683,0.06921,-2.4521,-3.8053,-0.99483,2.7782,3.7583,0.80503,-3.455,6.9184,11.249,8.0492,1.5515,10.11,2.8506,0.98173
3.1502,4.5077,5.0944,2.6056,3.761,3.703,2.2022,-2.4512,-1.617,-1.0741,-5.8535,-6.1833,-4.1478,-6.9663,-6.3968,-4.1568,-6.7867,-2.736,1.627,-4.2449,-1.9804,1.8404,6.7207,5.8378,14.715,3.2201,7.4919,-3.5765,-3.8865,-9.7705,-8.8774,-3.2371,0.30235,2.9956,6.5811,4.9406,4.1905,2.9528,4.7549,4.9385,4.261,4.8882,-0.58128,-0.99448,2.1644,1.4662,-7.2188,-11.356,-1.1004,2.2223,-2.3307,-2.956,3.3855,4.1648,5.4083,1.3908,-3.8009,6.6212,13.879,14.875,7.1572,14.595,1.1014,1.2232
2.1295,5.2782,4.7017,3.0147,5.5667,6.345,4.5868,-0.23575,1.095,0.84999,-5.498,-7.3046,-3.0104,-4.9331,-4.5514,-3.0207,-6.5578,-3.2377,1.4283,-5.1116,-5.2621,-1.437,5.3752,6.2738,10.791,-1.6998,3.6006,-4.5986,-6.5255,-12.958,-8.3901,-2.8222,-0.40586,2.6763,6.1068,4.0972,2.8188,1.9647,3.0994,4.347,4.4269,4.2188,-1.283,-0.87001,2.9649,1.313,-7.8993,-12.68,-1.0462,3.1601,-3.0288,-2.7977,7.2627,5.257,6.0489,1.8919,-4.0241,6.5172,16.738,21.564,12.176,18.72,-0.57074,1.0643
1.3201,3.7989,3.5453,3.3969,4.2448,4.4463,3.3879,-0.07261,0.24741,-0.69904,-4.5634,-7.1151,-4.5581,-4.4147,-2.8849,-1.7653,-6.3416,-4.6269,1.3139,-5.8624,-7.6516,-4.0286,3.4534,5.4521,6.0401,-4.8766,-0.083822,-3.6583,-6.9983,-12.981,-7.8382,-1.8384,-0.34752,2.9378,6.2137,4.4806,2.6275,3.2533,4.3072,5.3251,4.7531,4.1003,-1.7707,-1.3598,3.3226,3.8656,-4.9333,-10.933,0.062409,1.7666,-4.2975,-3.8104,5.2295,4.2344,5.7271,2.6284,-2.5864,7.9794,16.41,19.147,9.9839,17.913,1.0107,1.7674
1.449,1.2766,3.3909,5.6134,3.1674,0.8917,0.13383,-1.235,-2.3424,-3.0057,-2.3775,-7.0818,-7.9457,-5.3955,-1.9601,-0.8876,-5.9879,-6.3397,0.19667,-5.0844,-6.2721,-2.8569,3.0486,4.0705,5.1276,-3.7575,-0.23856,-0.74787,-5.6997,-11.319,-6.2237,-0.83165,1.3335,3.7794,5.8577,6.139,4.8329,6.8531,7.9726,7.1284,4.3378,3.5596,-1.7966,-2.3655,2.6659,5.8406,-1.0628,-8.8729,-0.23073,-0.8399,-5.0577,-4.4632,-0.68417,1.3848,4.5585,2.8513,-0.55355,8.2057,10.865,8.1865,2.542,10.571,1.8871,1.251
1.9531,0.28138,4.5257,8.1174,4.3809,0.12926,-1.2786,-1.6142,-3.022,-3.1505,-0.75222,-7.9997,-9.5856,-5.8384,-1.6229,-0.70171,-5.5374,-6.9406,-1.1158,-2.8299,-3.0911,-0.20438,3.7195,3.3132,7.0631,-1.2141,1.5929,1.5719,-5.4442,-11.08,-3.5315,-0.35554,2.9305,4.5164,5.1952,7.8925,7.4163,9.5959,11.046,8.5324,3.8218,2.7103,-1.37,-2.8527,1.7695,4.9338,-0.20631,-8.9866,-2.9825,-2.2674,-4.6731,-3.4231,-3.4172,-0.49561,3.4136,1.7588,0.10993,5.7399,4.4813,-0.29238,-1.833,2.659,-1.2887,-1.5711
2.4997,2.0874,6.741,9.8432,7.4512,3.1709,0.63819,-0.69141,-1.2618,-1.2006,-0.56558,-9.6783,-8.7274,-5.4647,-1.9263,-1.201,-5.5821,-6.7399,-2.405,-1.7935,-1.439,1.2566,4.7292,3.9697,9.5593,-0.0021981,2.9127,0.85331,-6.842,-12.735,-2.7665,-1.208,2.7925,4.6873,5.2819,8.7646,8.7166,10.4,11.403,8.6691,4.0639,2.5783,-1.074,-2.9988,0.90473,1.9937,-2.1526,-10.887,-6.4903,-2.4119,-4.6256,-2.159,-0.55228,0.38116,3.253,-0.35078,-0.88959,4.6236,5.1849,2.5787,0.88163,3.5403,-3.4024,-2.8444
3.6466,5.1076,9.6012,11.913,10.395,6.7172,3.2532,-0.066715,0.10052,0.68354,0.1487,-10.806,-8.1489,-6.1228,-3.1437,-2.1644,-6.5344,-7.2761,-4.2368,-3.6156,-1.2962,2.3243,6.253,5.329,12.578,1.0086,3.961,-2.422,-7.4786,-13.747,-5.9965,-3.1414,1.8948,4.5807,6.0799,8.9834,9.7735,12.17,10.808,7.7429,4.3791,3.1817,-1.4758,-4.0223,-0.49353,0.16575,-2.1787,-11.776,-8.5404,-3.531,-6.5022,-2.7078,3.6583,2.3615,3.2583,-2.5378,-2.4147,7.7801,13.784,13.429,6.7142,14.19,1.2132,0.88045
