-2.7172,-1.1779,-0.60283,-2.5157,6.2877,3.6404,-1.0241,-2.8969,2.4733,9.1417,-9.444,-15.5,2.4616,-2.9362,-6.2338,-0.17956,5.5298,-10.487,5.7934,8.7278,0.1028,-8.8009,-8.0516,-3.1066,9.0186,5.0495,-1.8634,5.5014,0.67674,-5.4165,-8.0619,-11.405,-5.6288,-10.577,-7.1428,1.3489,10.945,0.37189,-4.1335,4.5686,2.9193,-3.8776,33.239,4.5473,0.9589,26.072,-2.5441,-40.557,-5.6181,-1.4279,-8.2238,8.7125,0.6764,6.1208,10.377,-2.3231,-0.069209,-3.9377,-7.5688,3.407,-23.439,4.0323,4.2049,-6.2274
-2.1608,-1.2806,-0.15932,-3.8497,4.6208,1.9363,-1.4405,-1.1507,2.0343,7.0376,-7.7778,-8.6684,3.3713,0.10339,-2.447,0.69939,3.6144,-10.946,5.1355,8.3534,0.98942,-7.6275,-7.2238,-2.0777,8.597,3.2587,-2.4474,5.3186,-0.69882,-9.0629,-6.4909,-8.5174,-3.307,-7.396,-6.7778,-4.4314,4.7306,2.4446,-0.64002,3.7621,1.8638,-0.86537,25.078,-1.6036,2.5886,21.722,-1.8736,-28.631,-5.006,-1.3773,-3.975,4.0039,0.18381,7.2404,13.876,2.593,2.843,-1.1897,-5.3855,2.0136,-15.658,2.9675,6.6326,-3.5892
-0.69978,2.3914,2.1101,-2.6361,7.711,5.1731,0.93831,-0.054298,1.9637,4.7572,-3.6035,-4.5994,1.1526,-0.036593,-1.3177,-0.83333,-0.47447,-13.878,5.2955,7.3421,0.68784,-5.8302,-4.2364,-1.2918,7.2533,1.6859,0.87841,5.2525,-1.8336,-13.109,-6.1955,-5.9524,-0.62233,-2.7776,-8.5385,-9.0084,1.1676,10.062,5.5241,2.3933,-2.1994,7.8976,17.992,-4.3265,2.8965,17.147,-1.9655,-26.845,-8.3418,-2.7131,-4.1263,-1.0236,-1.6872,7.5823,17.332,7.8895,6.0408,2.9639,-4.2747,1.8319,-10.171,0.13231,9.0716,-2.5359
0.20696,5.9485,3.2935,-2.0248,11.078,9.4552,3.7037,0.094576,3.0783,4.9093,-1.9165,-5.4233,-1.1435,-1.992,-2.7217,-2.7167,-3.7394,-17.527,4.157,6.088,1.9327,-1.2249,0.94129,2.7979,5.7797,2.062,4.414,2.5656,-3.2995,-15.525,-6.9772,-5.3068,0.74881,-0.24005,-10.69,-9.7872,2.8793,15.982,8.7327,2.2753,-4.9469,12.249,17.827,-3.2117,0.27465,14.097,-5.1327,-35.516,-12.093,-3.6302,-7.1341,-4.4222,-4.1653,7.6113,20.732,13.496,7.5563,6.6391,-3.656,1.482,-11.975,-2.7969,12.178,-2.1807
-0.21041,5.335,1.5545,-4.2396,9.3203,8.9972,3.4226,-0.46608,3.5285,5.3948,-3.5844,-7.7092,-2.0447,-2.7565,-3.316,-2.1903,-4.7044,-17.971,1.0601,5.2121,5.7162,5.9675,5.9019,8.8646,3.2647,2.1605,4.0707,-4.348,-5.6226,-15.746,-7.2642,-5.772,0.8559,-0.59958,-11.318,-8.1266,7.5729,15.935,7.1004,4.0027,-3.4676,8.0159,23.976,0.057767,-2.7878,12.982,-10.006,-44.618,-11.972,-1.9097,-8.0299,-6.6053,-5.9986,8.9095,25.24,19.222,6.8604,7.7242,-1.1884,-1.6112,-18.381,-3.8484,16.815,-0.22642
-1.0636,1.9645,-1.5006,-8.2909,3.0524,4.4757,1.3968,0.61578,2.8016,2.8889,-5.5301,-6.1105,-3.2653,-1.3685,-0.079366,0.22236,-5.5815,-13.254,-3.7807,4.3338,9.7652,11.855,7.5616,12.776,-0.010385,0.84581,0.95617,-12.117,-9.1996,-14.034,-6.1763,-5.4886,0.70369,-1.4501,-10.276,-7.4338,10.837,11.962,3.3593,5.6508,0.50533,-0.10944,28.83,2.3957,-3.0166,11.761,-12.574,-42.869,-7.4548,1.6285,-4.3633,-8.1797,-6.4485,11.31,28.738,22.449,5.7222,6.7491,3.2148,-5.6821,-21.828,-2.4092,20.216,2.9132
-1.1515,0.70356,-2.9733,-11.538,-1.4246,2.0271,1.3851,3.2419,1.8669,-1.1171,-5.369,0.2248,-5.6561,-1.2189,3.9576,1.4733,-7.7322,-6.3251,-9.1374,3.2631,12.581,14.898,7.0622,14.532,-2.1454,0.085011,-0.37516,-16.581,-13.356,-11.615,-4.9003,-4.238,0.78138,-0.91677,-9.5176,-9.381,10.805,8.6842,0.8325,5.5235,3.5412,-4.9126,27.149,1.6401,-1.237,9.0291,-11.128,-31.491,-2.2562,3.5413,-0.20774,-9.0373,-6.5221,11.611,26.949,22.189,5.3668,6.67,6.686,-7.0341,-19.201,-0.59896,19.098,4.9594
-0.053218,3.9824,-1.4104,-10.986,1.5212,5.1857,3.5074,2.1388,-0.10985,-1.8943,-1.8822,6.6641,-7.7244,-6.3215,1.86,-0.29978,-9.9459,-2.8765,-12.632,1.3952,13.742,17.454,8.6916,16.827,-2.7351,1.4276,2.3485,-17.425,-15.95,-10.485,-4.9935,-3.0951,1.3781,0.41566,-11.136,-12.332,8.1409,9.0501,1.6043,4.4762,3.7912,-2.9765,21.255,-0.033446,0.15134,6.3144,-8.2607,-22.413,-1.0212,2.0461,-0.11921,-9.2008,-7.7748,8.5597,22.088,21.898,5.1695,8.8902,7.0278,-5.371,-13.781,-0.88788,16.023,5.2678
1.5148,8.9218,1.7823,-6.0848,10.173,10.594,4.208,-5.7898,-4.1013,2.5201,4.1764,9.0196,-7.5056,-14.704,-7.4369,-4.1432,-11.009,-4.6598,-13.603,-2.6267,11.857,19.949,13.154,19.268,-2.9589,4.2773,6.8282,-16.131,-15.977,-11.191,-6.1946,-2.615,2.5277,1.3306,-14.014,-12.271,6.2062,11.742,4.6422,3.9807,0.9703,1.2892,17.855,1.4433,0.75396,6.1002,-7.679,-24.089,-5.5033,-1.224,-2.5502,-8.5348,-9.5068,6.4062,22.493,24.312,5.138,11.475,4.8152,-2.6982,-11.534,-2.1813,16.541,4.5465
1.9497,10.205,3.2609,-1.3553,15.961,12.162,1.6537,-14.516,-7.4559,8.7059,7.3996,8.0106,-4.3905,-19.052,-15.795,-7.4858,-10.453,-6.3742,-14.644,-8.3098,7.0576,19.898,16.175,19.768,-2.9521,7.6973,8.9262,-13.09,-15.128,-11.001,-7.1746,-3.1904,2.7669,0.90022,-14.448,-7.2016,9.2297,12.25,5.238,3.9045,-3.1054,0.30515,20.691,5.1287,0.95699,8.6838,-9.5833,-34.134,-12.182,-3.6216,-4.0714,-6.2292,-8.9765,8.8986,28.964,26.377,6.5779,12.118,2.249,0.37901,-16.153,-1.4171,19.997,3.0329
0.50735,6.4269,1.6777,-1.7293,13.332,8.5623,-1.5747,-15.501,-6.7969,10.766,2.376,6.4444,-0.39416,-15.743,-15.515,-8.1707,-8.088,-2.5701,-17.574,-12.736,3.1087,17.72,14.913,19.3,-2.0394,11.205,7.0072,-8.8693,-14.882,-6.9261,-7.656,-5.5248,0.45803,-1.7691,-11.6,-1.1872,15.269,8.854,1.1863,3.7372,-4.6687,-4.9773,25.65,5.4036,0.66879,11.948,-10.562,-45.204,-15.183,-3.9773,-5.6543,-2.2976,-5.2641,13.352,32.177,24.084,9.6128,11.193,1.4971,4.0338,-24.481,1.2342,20.586,1.3653
-1.2236,2.5032,-0.20356,-5.3538,6.9224,4.7126,-2.0178,-9.9096,-4.1378,6.1394,-7.1889,4.7728,0.84326,-10.206,-9.6155,-5.969,-4.693,4.1656,-19.801,-13.842,2.9675,16.68,11.687,19.623,-0.50888,13.797,3.8768,-4.4305,-13.728,-0.6651,-8.1578,-8.4613,-2.8005,-5.5166,-9.0967,0.084739,16.492,4.7223,-3.2334,3.8326,-2.2657,-6.7264,25.939,1.4044,0.27669,13.748,-8.5293,-51.203,-12.896,-3.1972,-9.0854,1.4631,-0.8267,14.509,26.372,18.433,12.482,10.647,2.857,7.4917,-28.917,2.6598,16.058,0.56451
-1.065,3.2085,0.58864,-6.0592,4.2873,4.4077,-0.19763,-7.25,-5.3614,-2.2031,-10.789,2.4337,-2.0795,-9.8109,-7.3536,-2.479,-1.9166,6.7192,-17.749,-12.001,4.6463,16.128,9.1077,18.331,1.2054,14.127,3.3979,1.3493,-9.3057,3.0658,-7.9876,-8.3713,-3.2238,-6.4102,-9.1256,-2.5963,10.112,1.9576,-3.9229,3.9564,0.99444,-4.3327,20.68,0.30621,1.1706,13.386,-4.8762,-45.736,-8.4997,-3.2694,-11.497,3.5248,2.1278,10.624,13.874,11.748,13.809,11.11,4.0026,10.33,-25.165,1.8738,7.854,0.25882
0.8394,6.188,3.0971,-1.862,5.1214,4.6989,0.081705,-11.418,-11.828,-9.6211,-3.9416,1.4744,-6.3776,-13.618,-10.691,0.55683,-0.91398,3.5158,-12.331,-8.4945,4.7327,12.083,5.692,12.413,3.7825,12.255,4.8888,10.048,-2.5454,2.9854,-5.5741,-3.6995,-0.29812,-2.7191,-8.8366,-3.6715,1.6419,-0.64097,-2.2245,2.7512,1.6719,-3.2884,13.201,6.785,4.8219,10.955,-0.79985,-25.326,-4.728,-5.1287,-9.5089,3.9978,4.1191,3.9575,-1.6178,4.0238,14.079,11.537,3.0298,13.07,-14.586,0.78156,-2.7526,-0.0039488
2.4717,5.9931,4.5691,3.6986,4.2619,1.6216,-2.4183,-15.533,-17.413,-13.357,7.1055,4.5565,-8.1564,-14.293,-12.263,2.551,-1.5794,-0.070057,-7.6628,-4.8208,3.2153,4.9966,-0.29576,4.7181,7.4828,10.038,3.9001,19.09,2.5848,1.8005,-1.2067,2.0382,2.4124,1.7803,-5.3176,-1.428,-4.1578,-2.7522,-0.33606,0.10799,-0.19607,-2.3088,5.1254,14.97,10.494,6.9526,4.0581,0.36647,-2.47,-7.3531,-5.1831,2.7454,5.4833,-1.713,-14.846,-3.3089,14.124,10.653,1.4815,15.177,-1.6394,0.26754,-12.034,0.89514
2.8204,2.927,4.4663,6.7833,1.1716,-2.2721,-3.9789,-12.481,-15.839,-12.97,13.449,9.6992,-6.6099,-8.7309,-7.0274,3.8807,-2.6354,0.69087,-5.3227,-2.7499,1.9108,-0.10524,-6.4055,0.59444,10.643,9.0746,-0.65409,23.365,3.8733,1.3798,2.4975,4.7792,2.8851,3.205,-0.52748,0.83175,-7.2398,-2.372,1.8718,-1.6989,-2.297,2.4226,-0.91148,16.877,14.354,3.2541,7.8097,12.921,-2.285,-7.7281,-2.8304,-0.85106,4.6766,-3.7296,-18.505,-6.9951,13.295,7.8338,1.986,15.121,6.903,-0.63837,-14.338,2.823
