-3.0088,-5.4619,0.55625,4.187,-4.2296,-7.6142,-7.065,-7.165,-9.1037,-8.1765,-4.3042,-20.436,-4.2476,-8.5271,-5.0062,-0.02532,-9.525,-9.5871,-16.434,-8.6713,-8.3183,-3.8464,8.0396,19.47,9.9361,-3.9404,4.424,4.9645,5.8105,-6.3942,-8.3225,-3.3596,-1.2461,0.8099,6.9656,1.5607,7.7544,5.7897,2.6228,-3.807,-4.1161,8.1741,-3.7995,-6.8506,6.905,5.6664,-4.7422,-10.092,23.591,36.558,5.1866,-12.525,-9.3888,9.3778,30.964,21.277,-3.7748,-4.2804,-0.83048,-0.050757,-11.667,8.6571,-1.5787,11.787
-5.6172,-5.2825,-2.063,-3.5962,-9.6218,-9.2942,-8.35,-10.497,-13.182,-15.413,-8.8288,-18.559,-9.3896,-10.328,-7.1865,-0.9999,-8.6767,-10.025,-14.454,-7.9977,-7.6624,-4.1165,5.8215,15.893,8.5463,-2.0206,6.7465,5.7941,9.6737,-4.4781,-9.1199,-0.90852,-6.4564,-2.0754,10.527,-1.2093,3.5565,-0.77621,-2.0507,-9.0799,-6.4287,15.091,-0.60977,-10.418,3.2434,4.3842,-4.7838,-2.165,28.064,41.737,3.7596,-17.008,-19.682,6.5466,35.091,22.527,-5.1681,-6.1524,-5.6143,-8.1854,-13.298,5.6067,-2.0573,13.316
-10.332,-9.564,-5.4945,-5.0497,-13.806,-13.574,-12.411,-13.714,-19.062,-21.923,-5.1245,-10.407,-16.17,-16.511,-9.6357,-3.0641,-12.55,-13.483,-10.88,-7.0816,-8.7187,-6.2847,3.1055,13.401,5.5998,-1.4473,5.8803,3.6317,10.747,-0.67606,-6.0106,4.5048,-12.115,-4.6938,14.074,-5.0181,-0.84534,-1.7765,-7.2343,-16.419,-9.246,20.043,2.1406,-12.476,-5.7167,1.1039,3.8505,11.105,29.266,40.779,4.3883,-17.367,-23.661,3.8939,35.998,23.96,-2.5463,-7.6381,-12.972,-15.57,-12.708,-0.40561,-2.1753,12.458
-12.915,-14.706,-8.0216,-4.8625,-16.967,-17.057,-16.044,-13.884,-23.091,-27.72,1.3799,0.37579,-24.572,-23.119,-8.7627,-1.9366,-17.298,-18.393,-5.4827,-5.6769,-10.427,-8.1585,3.3649,15.59,1.8917,-4.6448,-0.70165,-0.63545,6.6826,0.85347,-1.3785,12.179,-13.057,-3.5562,18.916,-5.9697,-3.576,-1.1835,-10.976,-19.341,-6.1203,25.908,6.7317,-8.4811,-12.798,-1.6588,14.877,25.878,27.24,31.83,6.0526,-12.804,-18.746,2.2761,29.212,22.991,0.72157,-8.1346,-15.72,-15.491,-11.427,-2.933,-1.1904,10.877
-11.76,-16.089,-9.0041,-7.8177,-18.05,-17.078,-16.389,-11.711,-22.732,-27.711,5.1743,9.2379,-27.641,-25.267,-5.7627,1.0237,-18.744,-19.907,0.25263,-2.7026,-9.3611,-7.579,5.1718,17.745,-0.15697,-6.6477,-6.6727,-3.8965,1.2042,0.55613,2.271,18.304,-9.8193,-0.211,22.447,-4.1748,-5.1423,-4.7737,-13.019,-16.596,0.50812,30.631,10.889,-2.5878,-12.679,-2.562,17.815,34.698,24.706,21.764,6.1132,-7.6454,-10.952,2.071,19.489,20.201,1.997,-7.5804,-12.176,-9.9792,-11.728,-2.1644,-0.66955,8.1503
-8.156,-13.825,-8.2828,-12.617,-16.121,-14.408,-14.642,-9.4681,-19.058,-20.538,6.4977,16.002,-21.324,-22.128,-3.4501,1.707,-16.816,-15.918,5.5945,1.4831,-5.1408,-5.7565,4.1553,13.804,-0.69769,-3.6513,-6.3543,-4.1889,-0.89081,1.2013,4.1993,21.232,-5.4118,2.4002,22.284,-2.0664,-6.458,-12.735,-14.885,-12.187,4.9816,31.509,13.295,-0.045136,-8.4056,-3.9789,11.063,35.961,22.373,16.583,4.5561,-3.2273,-4.4419,3.2947,13.699,17.331,0.98168,-7.5166,-7.3284,-4.5336,-12.496,-2.231,-2.1055,3.786
-4.0313,-12.776,-5.6197,-13.968,-11.038,-10.937,-14.285,-6.8784,-14.067,-12.613,7.0279,20.274,-14.468,-16.726,-0.26167,1.4768,-13.432,-11.021,10.252,5.1476,-1.3216,-4.9685,0.22635,5.8586,-3.1749,-0.036187,-4.11,-2.7957,0.41234,3.4337,5.7493,23.142,-0.26059,4.3897,20.258,-0.23945,-6.802,-19.42,-16.766,-8.3055,8.6044,31.955,18.343,2.1115,-5.039,-7.4894,2.3043,34.469,19.155,14.838,3.683,3.7549,1.6922,3.6609,11.15,14.732,-0.57782,-9.476,-6.859,-1.7803,-11.249,-3.5466,-3.4132,1.1731
-2.073,-14.59,-1.7604,-7.6012,-3.073,-6.9671,-15.221,-3.4929,-9.7744,-11.015,4.5867,13.691,-21.87,-13.539,5.4013,4.7238,-9.3446,-11.536,11.328,8.6555,1.2739,-3.9691,-2.1979,-0.052231,-8.6121,-0.16087,-6.6086,-3.0164,1.5684,6.0324,9.0011,25.043,3.1933,5.7648,21.113,0.76703,-5.3626,-17.836,-16.587,-5.9343,14.364,38.469,28.251,7.5281,-4.839,-10.394,-1.7101,31.22,15.815,12.429,4.0896,11.547,5.42,1.131,8.2418,13.162,-0.060933,-11.092,-9.9999,-2.2805,-9.9469,-3.8019,-1.659,3
-3.5661,-14.552,1.803,4.2842,6.6049,-1.0458,-13.486,-1.0934,-6.769,-14.953,-3.8977,-11.753,-45.143,-14.439,9.9954,10.472,-4.9338,-17.575,4.9706,14.342,6.6333,0.53476,-0.63649,-2.335,-12.208,0.093168,-11.075,-5.957,0.60658,8.1678,13.936,23.509,0.84974,4.9884,26.141,0.11853,-2.7307,-7.3607,-12.608,-6.159,19.3,49.534,36.782,12.711,-7.7406,-9.7914,-2.375,19.799,13.941,9.1907,4.5828,12.828,1.5916,-2.1772,6.8195,14.489,3.1193,-8.356,-11.133,-6.0337,-11.903,-3.6415,1.3904,5.2025
-5.7155,-9.7569,4.0703,12.734,14.359,6.5689,-7.8944,-0.2039,-3.058,-18.141,-16.556,-47.155,-67.257,-15.369,10.641,14.104,-0.24542,-22.134,-7.0165,21.145,16.101,8.5991,3.2379,-2.7498,-9.3573,5.6606,-10.308,-8.8241,-1.1408,9.4386,17.421,15.427,-4.6227,3.0706,30.59,-0.17097,0.096858,3.5685,-5.6487,-6.3839,20.147,54.927,37.237,14.167,-10.37,-6.619,-5.6064,-2.6058,12.841,8.0659,5.181,6.7901,-7.84,-2.7493,9.8386,18.125,6.1984,-2.449,-8.1922,-10.632,-14.833,-5.0983,1.5415,2.821
