-1.0564,2.0078,-1.7717,-5.5149,-0.34456,3.8895,6.8898,14.223,8.9185,0.53962,-8.4787,-12.766,0.63021,10.343,14.582,12.116,1.2916,-9.9211,-5.0274,-4.3981,5.5218,8.5772,-0.21491,-0.030812,-5.0729,-5.7821,-5.2126,-1.8969,1.5551,0.47511,-1.9874,-1.0664,-1.9493,-1.6036,-3.8299,-5.6318,-1.8562,-0.84149,-2.8352,-2.9768,-2.4131,9.4868,2.0201,-3.1064,-4.196,7.3878,3.9849,-11.506,-0.76279,0.74653,-11.657,7.7787,1.775,-8.4963,-13.94,5.2757,-3.5618,2.6156,10.941,-3.5699,-3.5032,-3.3725,-0.020329,9.7255
-0.65933,2.2479,-1.684,-6.3038,-0.23071,3.6964,6.8598,14.046,8.9002,2.2541,-5.1766,-9.4049,4.2084,11.89,14.517,14.027,4.7508,-8.8994,-9.6597,-6.9005,4.1413,4.8858,-2.3953,-1.8317,-6.2693,-5.6066,-5.5243,-2.5939,-1.0688,-0.098946,-0.3976,1.8905,0.42636,1.1873,-4.0314,-9.4357,-5.2272,-1.1795,-1.6756,-2.6506,-1.9355,9.3102,3.8449,-1.1499,-1.4997,9.9782,4.5063,-7.4751,0.67859,0.78814,-12.152,8.7615,0.96925,-11.313,-18.353,3.4427,-6.0739,1.0581,9.3423,-3.6451,-1.7432,-4.0016,-1.785,10.695
-0.67926,1.6719,-0.19751,-4.2506,1.3683,3.9513,5.9703,12.022,8.6607,4.1206,-2.7364,-4.2303,6.8646,10.059,9.8968,10.015,7.3869,-2.4648,-7.1948,-6.9054,-1.9469,-7.4394,-6.4182,-8.5042,-6.7062,-7.3909,-3.9928,-0.63801,0.1065,3.0532,-0.2707,1.2799,0.15702,0.6658,-2.8645,-9.2776,-5.9274,-0.51792,-0.77901,-2.5643,-3.1379,11.172,7.5712,-1.5403,0.44134,12.933,5.7733,-11.263,-1.9776,-1.8744,-14.118,8.9013,-0.23487,-12.092,-19.579,-1.6871,-6.9929,-2.1537,0.43678,-3.8745,-2.9383,-4.3613,-5.0778,4.9812
-0.843,1.3281,1.3485,-3.5356,2.359,4.2072,5.2792,10.906,8.1844,3.9779,-5.5581,0.50238,7.4831,7.4815,6.4311,5.0538,8.6977,5.9874,-0.57096,-2.8386,-6.4229,-18.991,-10.756,-14.787,-4.9564,-8.8417,-3.1892,0.72736,3.3598,8.2374,-1.1818,-0.6782,-0.90659,0.90211,-1.1289,-8.0461,-3.0824,2.989,0.37796,-2.075,-4.7914,14.714,12.519,-5.7944,1.1475,16.494,6.5039,-27.138,-6.6362,-3.9289,-18.571,9.2391,-0.36376,-10.093,-16.154,-6.1883,-7.7798,-5.9508,-7.657,-4.4425,-9.3824,-4.306,-5.6652,-1.42
-0.87739,1.3206,1.3904,-5.0774,1.1582,2.966,3.8031,8.3907,5.2613,1.454,-9.3751,4.1914,6.5898,4.749,3.9952,2.4791,9.434,11.598,4.4699,3.4031,-6.0891,-23.325,-13.252,-16.592,-1.8478,-8.3767,-3.9382,-0.48534,5.2608,11.578,-1.4898,-0.28661,0.011508,5.1186,0.60481,-6.6788,2.2832,7.1979,1.6493,-0.52824,-3.8383,14.521,15.603,-8.4195,2.13,17.484,5.3529,-38.756,-7.4965,-2.9409,-20.111,9.0502,0.29799,-7.0803,-11.134,-8.9906,-9.7148,-9.6905,-10.875,-5.4214,-15.17,-3.4511,-3.9132,-4.1902
-0.45018,1.5563,0.63917,-4.9827,-0.15468,1.1998,1.7954,3.3452,0.78086,-0.59359,-6.6229,6.9923,5.2325,1.5438,-0.022463,0.48963,8.3559,12.272,5.7366,5.3564,-6.0869,-23.548,-13.807,-15.369,0.49747,-4.9336,-3.0966,-1.988,5.7953,12.602,-0.30069,2.6129,2.5434,10.227,2.0947,-3.8312,7.0307,8.6967,2.4715,1.0248,-0.82087,9.2676,14.552,-4.0863,4.8328,14.431,3.1483,-31.327,-3.4131,-0.69509,-15.384,8.8082,0.94299,-6.0289,-10.066,-13.457,-12.922,-13.081,-11.998,-4.7057,-13.446,-1.9167,-4.7446,-5.292
0.31437,1.9247,0.41714,-1.7128,0.70696,0.88844,1.3084,0.34475,-0.90739,0.82756,2.1389,8.6441,4.3957,-0.15236,-3.2599,-3.1013,4.2838,10.402,5.6178,0.36204,-11.275,-25.735,-15.269,-14.272,1.9729,2.0986,0.56844,-2.2129,7.2941,13.722,1.2251,4.4992,3.9014,10.786,2.6668,-0.45745,8.4096,6.7595,2.4948,1.7892,1.8886,3.4204,10.385,3.4252,7.6051,10.204,1.5305,-12.675,1.4779,0.43607,-8.0256,10.493,1.9426,-6.8122,-12.031,-19.592,-16.969,-15.679,-13.933,-0.82294,-5.9539,0.022521,-8.1335,-6.9167
0.63885,2.0087,0.61536,1.7138,3.173,2.0881,2.8096,2.7232,1.8495,5.2155,8.8797,8.2405,4.2314,0.98416,-2.2846,-6.8079,0.19531,9.6573,7.2807,-3.5543,-16.748,-29.689,-19.516,-13.114,5.0036,10.359,2.9086,-2.6821,9.3683,15.156,0.88178,2.249,2.165,5.5806,1.565,1.325,7.4878,3.6096,1.5614,2.4336,3.9878,0.97475,7.1618,6.5623,7.2764,8.6396,1.6462,-2.3643,3.5582,0.21003,-4.2466,13.926,3.2958,-6.6429,-11.608,-22.716,-20.464,-17.068,-15.913,3.6449,-0.7593,2.3257,-9.251,-7.675
0.26693,1.7381,0.76729,2.5328,5.2486,3.3555,4.0981,6.5648,5.1681,8.5993,8.2091,5.5932,4.0226,2.821,1.0324,-7.2933,0.51972,11.025,11.351,1.6385,-15.27,-30.714,-23.868,-11.591,10.008,14.254,0.88476,-3.1372,9.4172,14.614,-1.4024,-2.4291,-1.0992,-0.47324,-0.48387,1.699,7.6729,1.8699,0.068082,3.4113,5.7464,0.97974,9.3815,4.9061,4.7713,11.026,2.7561,-8.1286,2.6666,-0.59365,-5.8544,15.567,3.1703,-4.9974,-8.0899,-21.485,-21.425,-17.415,-15.665,5.1174,-2.9487,4.0784,-7.1408,-7.0325
0.09391,1.4542,1.11,1.0976,5.4433,3.1408,2.9634,6.0385,4.1142,7.2559,2.607,2.4512,3.2585,3.0065,2.546,-3.7198,4.6625,13.051,16.208,10.753,-9.5314,-27.781,-23.992,-12.506,13.059,10.897,-1.8691,-1.4355,7.9684,12.418,-2.8019,-4.3606,-2.1319,-1.5252,-1.4945,2.0277,9.8524,2.1148,-0.89971,4.4851,6.6802,-0.35142,16.762,4.4953,4.778,14.86,1.6189,-20.796,1.0537,-1.0614,-9.2859,12.856,0.19189,-4.9654,-5.5615,-19.589,-20.438,-17.33,-12.541,3.6478,-9.976,3.2164,-5.184,-7.314
